method,dataset,target_attribute,total_time,init_time,model_time,del_time,delete_db_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1
delexp,adult,education,9.748223066329956,0.007663726806640625,9.735644102096558,0.0049152374267578125,0.13054895870551608,0.4912255474440431,-0.33800175208003075,198,102,198,102,6,2219460,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.674744129180908,0.0078089237213134766,9.661993980407715,0.004941225051879883,0.23080709957651635,0.4912255474440431,-0.3881308225155309,100,54,100,54,6,2219460,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.623945236206055,0.007521152496337891,9.61217999458313,0.004244089126586914,0.13766514462736323,0.4912255474440431,-0.29610529958640885,108,56,108,56,5,2219388,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.692743062973022,0.008414268493652344,9.679712772369385,0.0046160221099853516,0.06938586154987936,0.4912255474440431,-0.2619656580476669,164,82,164,82,5,2219388,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.88562822341919,0.0075283050537109375,9.873363018035889,0.004736900329589844,0.1589852921485897,0.4912255474440431,-0.35221991880156756,100,54,100,54,6,2219460,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.640970945358276,0.00727081298828125,9.628611087799072,0.0050890445709228516,0.1009428698336865,0.4912255474440431,-0.32319870764411596,192,99,192,99,6,2219460,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.603085279464722,0.00689697265625,9.591001033782959,0.005187273025512695,0.2746018514461698,0.4912255474440431,-0.3191191075412667,8,10,8,10,4,2219316,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.627296686172485,0.007411003112792969,9.614836931228638,0.0050487518310546875,0.13622427654319114,0.4912255474440431,-0.20447577463523192,12,10,12,10,3,2219244,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.611468076705933,0.007091999053955078,9.598687887191772,0.005688190460205078,0.055250227988049905,0.4912255474440431,-0.34580693217584313,398,199,398,199,7,2219532,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.567181825637817,0.007218837738037109,9.554709911346436,0.0052530765533447266,0.3840032729145847,0.4912255474440431,-0.28291072736638323,12,10,12,10,2,2219172,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.589879274368286,0.006992816925048828,9.577011108398438,0.005875349044799805,0.08225800521949522,0.4912255474440431,-0.4502199117006567,1460,732,1460,732,9,2219676,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.57603907585144,0.007242918014526367,9.564568996429443,0.004227161407470703,0.11261703890636088,0.4912255474440431,-0.32903579218045315,230,117,230,117,6,2219460,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.571619987487793,0.007749080657958984,9.557381868362427,0.0064890384674072266,0.048568663483276486,0.4912255474440431,-0.25155705901436554,184,92,184,92,5,2219388,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.6098792552948,0.007564067840576172,9.597092151641846,0.00522303581237793,0.390718320343142,0.4912255474440431,-0.42263188744429825,66,37,66,37,5,2219388,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.628633260726929,0.0068531036376953125,9.617424011230469,0.0043561458587646484,0.17238501848206944,0.4912255474440431,-0.4043743274228529,396,200,396,200,7,2219532,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.74209713935852,0.007850170135498047,9.73007082939148,0.004176139831542969,0.12813985834531672,0.4912255474440431,-0.2913426564453856,88,47,88,47,5,2219388,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.749151229858398,0.007951021194458008,9.737649917602539,0.003550291061401367,0.2721835173650161,0.4912255474440431,-0.3633644859552353,68,38,68,38,5,2219388,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.728180885314941,0.008375167846679688,9.715322732925415,0.00448298454284668,0.3876575545157146,0.4912255474440431,-0.28473786816694824,2,7,2,7,2,2219172,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.696779727935791,0.006880998611450195,9.684842824935913,0.005055904388427734,0.044391076283765374,0.4912255474440431,-0.38583190177824633,944,472,944,472,8,2219604,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.603279113769531,0.007107973098754883,9.591922044754028,0.004249095916748047,0.20517053484101544,0.4912255474440431,-0.23894890378414407,22,15,22,15,3,2219244,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.605653762817383,0.007072925567626953,9.595110893249512,0.0034699440002441406,0.2856506013160195,0.4912255474440431,-0.41555257338528245,148,78,148,78,6,2219460,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.594927549362183,0.0074977874755859375,9.58210301399231,0.005326747894287109,0.3755370187197442,0.4912255474440431,-0.27867760026896304,14,10,14,10,2,2219172,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.588626146316528,0.0074808597564697266,9.57603907585144,0.005106210708618164,0.3777823350976097,0.4912255474440431,-0.41616389482153215,72,40,72,40,5,2219388,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.563199996948242,0.0071849822998046875,9.550410985946655,0.0056040287017822266,0.1251151959633673,0.4912255474440431,-0.2898303252544109,124,65,124,65,5,2219388,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.712892055511475,0.00710606575012207,9.700991868972778,0.004794120788574219,0.15765766993773123,0.4912255474440431,-0.21519247133250197,20,14,20,14,3,2219244,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.641257286071777,0.007345914840698242,9.629838228225708,0.004073143005371094,0.27658946960808783,0.4912255474440431,-0.27465837116768027,8,10,8,10,3,2219244,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.672440767288208,0.007822990417480469,9.659161806106567,0.005455970764160156,0.08861314086465766,0.4912255474440431,-0.27157929770505607,126,65,126,65,5,2219388,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.70366621017456,0.007693052291870117,9.690690040588379,0.0052831172943115234,0.20568929738364805,0.4912255474440431,-0.28466283051000585,42,25,42,25,4,2219316,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.703423738479614,0.008297920227050781,9.69115686416626,0.003968954086303711,0.11888776853625527,0.4912255474440431,-0.24126206608630946,46,26,46,26,4,2219316,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.715941190719604,0.00791311264038086,9.703603982925415,0.004424095153808594,0.23682979978367436,0.4912255474440431,-0.34568762716456447,174,88,174,88,5,2219388,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.676214456558228,0.0075702667236328125,9.662198066711426,0.006446123123168945,0.08994749531812951,0.4912255474440431,-0.45406465674997387,1560,782,1560,782,9,2219676,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.57230520248413,0.00779414176940918,9.560625076293945,0.003885984420776367,0.11888776853625527,0.4912255474440431,-0.24126206608630946,46,26,46,26,4,2219316,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.646148681640625,0.007729053497314453,9.63458776473999,0.0038318634033203125,0.2959457445033209,0.4912255474440431,-0.32979105406984227,56,31,56,31,4,2219316,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.658341884613037,0.007203102111816406,9.646586894989014,0.004551887512207031,0.13109356978466669,0.4912255474440431,-0.3837286030741515,568,285,568,285,7,2219532,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.603958129882812,0.007990121841430664,9.590696096420288,0.00527191162109375,0.36787869550814933,0.4912255474440431,-0.4566666204813474,152,79,152,79,6,2219460,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.584464073181152,0.007328033447265625,9.570369005203247,0.0067670345306396484,0.08210114907212074,0.4912255474440431,-0.404686938172424,694,349,694,349,8,2219604,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,adult,education,9.592414617538452,0.007642030715942383,9.57850980758667,0.006262779235839844,0.08246688367896515,0.4912255474440431,-0.3139607145667553,334,167,334,167,6,2219460,13,1,10.0,,0.5,0.9,,noisy_or,7,51,,,
delexp,flight,FlightNum,49.95137095451355,0.017896175384521484,49.92727875709534,0.006196022033691406,0.9565649872576493,0.8205232277377258,-0.7282824936288246,192,101,192,101,6,4729888,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.9569251537323,0.014104127883911133,49.93760895729065,0.005212068557739258,0.7495733818321307,0.8205232277377258,-0.5831200242493987,112,59,112,59,5,4729816,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,50.06070113182068,0.014223098754882812,50.03777194023132,0.008706092834472656,0.5270554320492735,0.8205232277377258,-0.4301943826913034,16,14,16,14,4,4729744,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.77378225326538,0.016852140426635742,49.751664876937866,0.005265235900878906,0.5967702031594602,0.8205232277377258,-0.5067184349130635,54,30,54,30,5,4729816,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,50.08337712287903,0.015435934066772461,50.06352424621582,0.004416942596435547,0.7808899926525881,0.8205232277377258,-0.515444996326294,16,15,16,15,3,4729672,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.85516595840454,0.013195991516113281,49.83625602722168,0.005713939666748047,0.4085204709598038,0.8205232277377258,-0.37092690214656854,16,12,16,12,4,4729744,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.32472515106201,0.014300823211669922,49.30578422546387,0.004640102386474609,0.22238523624948858,0.8205232277377258,-0.3195259514580776,96,48,96,48,5,4729816,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.6382622718811,0.015653133392333984,49.61718511581421,0.005424022674560547,0.6094699134648502,0.8205232277377258,-0.5547349567324251,64,36,64,36,6,4729888,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.63286566734314,0.01549386978149414,49.61208486557007,0.0052869319915771484,0.5587091465830927,0.8205232277377258,-0.4876879066248797,64,36,64,36,5,4729816,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.240822076797485,0.015872955322265625,49.21968722343445,0.005261898040771484,0.714715494883045,0.8205232277377258,-0.5240244141081891,76,41,76,41,4,4729744,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.695666790008545,0.015061140060424805,49.65550780296326,0.02509784698486328,0.896438557160298,0.8205232277377258,-0.7815526119134824,1024,513,1024,513,8,4730032,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.792346239089966,0.016193151473999023,49.77033591270447,0.0058171749114990234,0.5171891731056872,0.8205232277377258,-0.42526125321951025,32,20,32,20,4,4729744,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,48.84795808792114,0.015119791030883789,48.827972173690796,0.004866123199462891,0.7487279886304455,0.8205232277377258,-0.5826973276485561,64,36,64,36,5,4729816,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.94074058532715,0.014698982238769531,49.9217483997345,0.004293203353881836,0.7820309880785792,0.8205232277377258,-0.6410154940392896,96,52,96,52,6,4729888,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.52708387374878,0.016103029251098633,49.505576848983765,0.005403995513916016,0.9359257270649665,0.8205232277377258,-0.7179628635324833,176,90,176,90,6,4729888,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.777167558670044,0.015558004379272461,49.75651788711548,0.005091667175292969,0.402296668678478,0.8205232277377258,-0.3678150010059057,16,12,16,12,4,4729744,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.71927189826965,0.013837099075317383,49.700498819351196,0.0049359798431396484,0.650325800822705,0.8205232277377258,-0.49182956707801917,16,14,16,14,4,4729744,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.75489783287048,0.013894796371459961,49.73678994178772,0.004213094711303711,0.5079532076192884,0.8205232277377258,-0.4206432704763109,32,20,32,20,4,4729744,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.221352100372314,0.013408184051513672,49.20355987548828,0.004384040832519531,0.7873969252058415,0.8205232277377258,-0.6020317959362541,48,31,48,31,5,4729816,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.57108926773071,0.013643026351928711,49.55271816253662,0.004728078842163086,0.7481516039142335,0.8205232277377258,-0.5407424686237834,72,40,72,40,4,4729744,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.694931983947754,0.014132022857666016,49.67628788948059,0.00451207160949707,0.4405177182423675,0.8205232277377258,-0.4285921924545171,40,22,40,22,5,4729816,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.46150612831116,0.013300895690917969,49.444496154785156,0.003709077835083008,0.5750960631602648,0.8205232277377258,-0.5375480315801324,224,112,224,112,6,4729888,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.71108293533325,0.013681173324584961,49.692813873291016,0.004587888717651367,0.6503298085922379,0.8205232277377258,-0.4918315709627856,16,14,16,14,4,4729744,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.425166845321655,0.01379704475402832,49.40636396408081,0.005005836486816406,0.8206792838199936,0.8205232277377258,-0.5770063085766635,16,15,16,15,4,4729744,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.50889706611633,0.013548135757446289,49.49022388458252,0.0051250457763671875,0.29440657920537083,0.8205232277377258,-0.35553662293601873,88,44,88,44,5,4729816,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.50398015975952,0.013709783554077148,49.48453617095947,0.00573420524597168,0.6934648539859389,0.8205232277377258,-0.6383990936596362,160,82,160,82,7,4729960,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,71.75295329093933,0.0137481689453125,71.73451495170593,0.0046901702880859375,0.7366641597191084,0.8205232277377258,-0.5766654131928876,72,39,72,39,5,4729816,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.64647960662842,0.013833999633789062,49.62783980369568,0.004805803298950195,0.5222498715332387,0.8205232277377258,-0.4694582690999527,24,18,24,18,5,4729816,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.511817932128906,0.013769865036010742,49.49348306655884,0.004565000534057617,0.5027577046527563,0.8205232277377258,-0.5013788523263781,72,39,72,39,6,4729888,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,648.5443308353424,0.013667106628417969,648.5264408588409,0.004222869873046875,0.4908084529856058,0.8205232277377258,-0.3704042264928029,16,12,16,12,3,4729672,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.429203271865845,0.013731002807617188,49.41151428222656,0.003957986831665039,0.41544302262006105,0.8205232277377258,-0.3743881779766972,40,22,40,22,4,4729744,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.60542321205139,0.013506174087524414,49.5874707698822,0.004446268081665039,0.4347111091558664,0.8205232277377258,-0.38402222124459984,36,21,36,21,4,4729744,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.762836933135986,0.013671875,49.7447350025177,0.004430055618286133,0.8972971437656648,0.8205232277377258,-0.6569819052161657,96,53,96,53,5,4729816,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,58.81641483306885,0.01349496841430664,58.7990300655365,0.003889799118041992,0.45097374175519067,0.8205232277377258,-0.4338202042109287,60,33,60,33,5,4729816,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.7097704410553,0.013569831848144531,49.69165825843811,0.004542350769042969,0.608505516631857,0.8205232277377258,-0.5959194249825952,160,82,160,82,7,4729960,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.66324496269226,0.013183116912841797,49.644901752471924,0.005160093307495117,0.5180109171422556,0.8205232277377258,-0.5506721252377944,348,175,348,175,7,4729960,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,323.00921297073364,0.013612747192382812,322.98990416526794,0.00569605827331543,0.8643635574805795,0.8205232277377258,-0.6405151120736231,48,31,48,31,5,4729816,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.716110706329346,0.014111995697021484,49.696675062179565,0.005323648452758789,0.4347111091558664,0.8205232277377258,-0.38402222124459984,36,21,36,21,4,4729744,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.688329219818115,0.013492107391357422,49.67057991027832,0.0042572021484375,0.37161421834814923,0.8205232277377258,-0.3108071091740746,18,12,18,12,3,4729672,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.90038084983826,0.013828039169311523,49.880455017089844,0.0060977935791015625,0.4085204709598038,0.8205232277377258,-0.3292602354799019,16,12,16,12,3,4729672,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,50.54247212409973,0.013828039169311523,50.52462697029114,0.0040171146392822266,0.9278214838891179,0.8205232277377258,-0.6305774086112256,96,51,96,51,4,4729744,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,50.05680012702942,0.014762163162231445,50.0372679233551,0.004770040512084961,0.8205232277377258,0.8205232277377258,-0.4935949472021962,0,9,0,9,2,4729600,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.725818157196045,0.015101194381713867,49.70571184158325,0.0050051212310791016,0.37161421834814923,0.8205232277377258,-0.3108071091740746,18,12,18,12,3,4729672,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.37141680717468,0.014868974685668945,49.35233688354492,0.004210948944091797,0.5634505226781275,0.8205232277377258,-0.5733919280057305,224,114,224,114,7,4729960,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,50.26531386375427,0.013452768325805664,50.24757695198059,0.0042841434478759766,0.8457092072495849,0.8205232277377258,-0.6728546036247924,192,97,192,97,6,4729888,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,50.521775007247925,0.01333928108215332,50.50433683395386,0.0040988922119140625,0.34801013526984903,0.8205232277377258,-0.2990050676349245,32,16,32,16,3,4729672,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.49922275543213,0.014929771423339844,49.480180978775024,0.0041120052337646484,0.6070501609601702,0.8205232277377258,-0.5535250804800851,152,78,152,78,6,4729888,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,50.33675718307495,0.013505220413208008,50.31948685646057,0.003765106201171875,0.42838685496712936,0.8205232277377258,-0.422526760816898,112,56,112,56,5,4729816,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,49.996134757995605,0.014846086502075195,49.97707986831665,0.004208803176879883,0.40377640842037377,0.8205232277377258,-0.4518882042101869,176,88,176,88,6,4729888,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,flight,FlightNum,50.046818017959595,0.014384746551513672,50.02854824066162,0.003885030746459961,0.7688029981335316,0.8205232277377258,-0.5094014990667658,16,13,16,13,3,4729672,17,1,10.0,,0.5,0.9,,noisy_or,9,112,,,
delexp,tax,marital_status,0.00809025764465332,0.005644083023071289,0.0007548332214355469,0.0016913414001464844,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.00795602798461914,0.004606008529663086,0.0007491111755371094,0.0026009082794189453,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.008072137832641602,0.004632234573364258,0.0007488727569580078,0.002691030502319336,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.007071256637573242,0.0044748783111572266,0.0007631778717041016,0.001833200454711914,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.007900238037109375,0.004516124725341797,0.0007569789886474609,0.002627134323120117,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.007977008819580078,0.004503965377807617,0.0007610321044921875,0.0027120113372802734,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.008109092712402344,0.004630088806152344,0.0008189678192138672,0.002660036087036133,0.0,0.9999999999999998,-0.75,0,-1,0,-1,3,15744,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.0074884891510009766,0.004815101623535156,0.0008862018585205078,0.0017871856689453125,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.0070149898529052734,0.004846096038818359,0.0007727146148681641,0.00139617919921875,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.008322954177856445,0.00477910041809082,0.0007607936859130859,0.002783060073852539,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.007988929748535156,0.004626035690307617,0.0007948875427246094,0.0025680065155029297,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.00710296630859375,0.004854917526245117,0.0007610321044921875,0.0014870166778564453,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.0076372623443603516,0.004710197448730469,0.0008988380432128906,0.002028226852416992,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.008417606353759766,0.0047719478607177734,0.0007658004760742188,0.0028798580169677734,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.007819890975952148,0.005222797393798828,0.0007731914520263672,0.0018239021301269531,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.008636951446533203,0.005226850509643555,0.0008540153503417969,0.0025560855865478516,0.0,0.9999999999999998,-0.75,0,-1,0,-1,3,15744,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.00738215446472168,0.005023002624511719,0.00080108642578125,0.001558065414428711,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.00785684585571289,0.004548788070678711,0.0007722377777099609,0.0025358200073242188,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.007073163986206055,0.00480198860168457,0.0007991790771484375,0.0014719963073730469,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.011642694473266602,0.007340908050537109,0.0016438961029052734,0.0026578903198242188,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.012032032012939453,0.007416963577270508,0.001750946044921875,0.0028641223907470703,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.014942169189453125,0.009333610534667969,0.002185344696044922,0.0034232139587402344,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.01316690444946289,0.00783085823059082,0.0024650096893310547,0.0028710365295410156,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.009510040283203125,0.005660057067871094,0.001007080078125,0.0028429031372070312,0.9840250534143401,0.9999999999999998,-0.74201252670717,0,3,0,3,1,15600,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.007307767868041992,0.004812955856323242,0.0008068084716796875,0.0016880035400390625,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.007091045379638672,0.004770994186401367,0.000782012939453125,0.0015380382537841797,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.009506940841674805,0.006448030471801758,0.0014579296112060547,0.0016009807586669922,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.010017871856689453,0.006406068801879883,0.00173187255859375,0.0018799304962158203,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp,tax,marital_status,0.010811328887939453,0.008421897888183594,0.0009253025054931641,0.0014641284942626953,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
