method,dataset,target_attribute,total_time,init_time,model_time,update_time,leakage,baseline_leakage_empty_mask,utility,blocked,total_paths,paths_blocked,num_paths,mask_size,memory_overhead_bytes,num_instantiated_cells,num_cells_updated,epsilon,lambda,lam,rho,tau,leakage_method,num_channel_edges,num_rdrs,greedy_time,inference_zone_size,denom_I_minus_1
delexp_canonical,tax,marital_status,0.007791042327880859,0.004212856292724609,0.0007081031799316406,0.0028700828552246094,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.0066869258880615234,0.004192829132080078,0.0008041858673095703,0.001689910888671875,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007846832275390625,0.004540920257568359,0.0007970333099365234,0.002508878707885742,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.00626826286315918,0.004110097885131836,0.0007419586181640625,0.0014162063598632812,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.006532192230224609,0.004438161849975586,0.0007147789001464844,0.001379251480102539,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007906913757324219,0.004271984100341797,0.0007200241088867188,0.002914905548095703,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007462024688720703,0.004292964935302734,0.0007719993591308594,0.0023970603942871094,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.0065691471099853516,0.004142045974731445,0.0007920265197753906,0.0016350746154785156,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007932186126708984,0.0042269229888916016,0.0007851123809814453,0.0029201507568359375,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.0070879459381103516,0.004650115966796875,0.0009248256683349609,0.0015130043029785156,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007905721664428711,0.004518032073974609,0.000888824462890625,0.0024988651275634766,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.00678706169128418,0.004242897033691406,0.0009090900421142578,0.0016350746154785156,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.006980419158935547,0.004554033279418945,0.0008101463317871094,0.0016162395477294922,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.00781393051147461,0.004160881042480469,0.0008289813995361328,0.002824068069458008,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007505893707275391,0.004231929779052734,0.0008068084716796875,0.0024671554565429688,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007269144058227539,0.003997087478637695,0.0008931159973144531,0.0023789405822753906,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.0071680545806884766,0.004045009613037109,0.0008630752563476562,0.002259969711303711,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.008108854293823242,0.005509853363037109,0.0009059906005859375,0.0016930103302001953,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007581949234008789,0.004318952560424805,0.0008578300476074219,0.0024051666259765625,0.9840250534143401,0.9999999999999998,-0.74201252670717,0,3,0,3,1,15600,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.0076181888580322266,0.004477024078369141,0.0008881092071533203,0.0022530555725097656,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.006663084030151367,0.004209995269775391,0.0008280277252197266,0.00162506103515625,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.00813603401184082,0.0044209957122802734,0.0008418560028076172,0.0028731822967529297,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007029056549072266,0.004498004913330078,0.0008959770202636719,0.0016350746154785156,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007467508316040039,0.0042569637298583984,0.0008976459503173828,0.002312898635864258,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.006844997406005859,0.004367828369140625,0.0007622241973876953,0.001714944839477539,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.00650334358215332,0.004228115081787109,0.0007660388946533203,0.0015091896057128906,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.006942033767700195,0.004436016082763672,0.0008008480072021484,0.001705169677734375,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.0063190460205078125,0.004190921783447266,0.0007491111755371094,0.0013790130615234375,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.0076427459716796875,0.004247903823852539,0.0007340908050537109,0.0026607513427734375,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007090091705322266,0.0042209625244140625,0.0007421970367431641,0.002126932144165039,0.9999999999078708,0.9999999999999998,-0.7499999999539354,46,26,46,26,1,15600,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007184743881225586,0.004079103469848633,0.0006997585296630859,0.002405881881713867,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.0068738460540771484,0.004497051239013672,0.0007638931274414062,0.0016129016876220703,0.9999999999999998,0.9999999999999998,-0.4999999999999999,0,26,0,26,0,15528,8,0,10.0,,0.5,0.9,,noisy_or,26,31,,,
delexp_canonical,tax,marital_status,0.007133960723876953,0.00397491455078125,0.000759124755859375,0.002399921417236328,0.0,0.9999999999999998,-0.5,0,-1,0,-1,2,15672,8,1,10.0,,0.5,0.9,,noisy_or,26,31,,,
