method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cellsd
delgum,hospital,ProviderNumber,0.004233837127685547,0.0013649463653564453,0.0005848407745361328,0.0022840499877929688,0.6623992294064142,0.6623992294064142,0.0,4,0,1823,10
delgum,hospital,ProviderNumber,0.008183956146240234,0.0016188621520996094,0.003847837448120117,0.002717256546020508,0.21945273335876703,0.6623992294064142,-0.569452733358767,119,6,1823,10
delgum,hospital,ProviderNumber,0.004308223724365234,0.0007102489471435547,0.0015118122100830078,0.002086162567138672,0.24175913958548945,0.6623992294064142,-0.49175913958548945,40,5,1823,10
delgum,hospital,ProviderNumber,0.004477977752685547,0.0013630390167236328,0.0008130073547363281,0.002301931381225586,0.6623992294064142,0.6623992294064142,-0.1,4,1,1823,10
delgum,hospital,ProviderNumber,0.005524873733520508,0.0014050006866455078,0.00072479248046875,0.00339508056640625,0.6623992294064142,0.6623992294064142,0.0,4,0,1823,10
delgum,hospital,ProviderNumber,0.006253957748413086,0.001766204833984375,0.0010988712310791016,0.0033888816833496094,0.6623992294064142,0.6623992294064142,-0.1,4,1,1823,10
delgum,hospital,ProviderNumber,0.005633115768432617,0.0011670589447021484,0.0012760162353515625,0.0031900405883789062,0.3592419527878562,0.6623992294064142,-0.7,16,7,1823,10
delgum,hospital,ProviderNumber,0.005513906478881836,0.00125885009765625,0.0008301734924316406,0.0034248828887939453,0.6086948858179753,0.6623992294064142,-0.2,5,2,1823,10
delgum,hospital,ProviderNumber,0.005712747573852539,0.0015299320220947266,0.0018088817596435547,0.002373933792114258,0.5468475106079831,0.6623992294064142,-0.5,26,5,1823,10
delgum,hospital,ProviderNumber,0.007128238677978516,0.0015561580657958984,0.0030829906463623047,0.0024890899658203125,0.3592419527878562,0.6623992294064142,-0.7,49,7,1823,10
delgum,hospital,ProviderNumber,0.005264997482299805,0.0010509490966796875,0.0017819404602050781,0.002432107925415039,0.6086948858179753,0.6623992294064142,-0.6,14,6,1823,10
delgum,hospital,ProviderNumber,0.007620334625244141,0.0014700889587402344,0.003957033157348633,0.0021932125091552734,0.2902622119955647,0.6623992294064142,-0.6,115,6,1823,10
delgum,hospital,ProviderNumber,0.013093233108520508,0.0011088848114013672,0.01012730598449707,0.0018570423126220703,0.385599188513301,0.6623992294064142,-0.8,295,8,1823,10
delgum,hospital,ProviderNumber,0.004415035247802734,0.0003552436828613281,0.0023679733276367188,0.0016918182373046875,0.21940735109689347,0.6623992294064142,-0.7694073510968935,180,8,1823,10
delgum,hospital,ProviderNumber,0.0046961307525634766,0.0011858940124511719,0.0005981922149658203,0.0029120445251464844,0.6090400455538584,0.6623992294064142,-0.1,4,1,1823,10
delgum,hospital,ProviderNumber,0.014917850494384766,0.0016360282897949219,0.01135706901550293,0.001924753189086914,0.0002521225070323263,0.6623992294064142,-0.6502521225070323,426,9,1823,10
delgum,hospital,ProviderNumber,0.006280660629272461,0.0003528594970703125,0.004209995269775391,0.0017178058624267578,0.2902622119955647,0.6623992294064142,-0.9,275,9,1823,10
delgum,hospital,ProviderNumber,0.006225109100341797,0.0003981590270996094,0.004024982452392578,0.0018019676208496094,0.24315756576632586,0.6623992294064142,-0.8931575657663259,220,9,1823,10
delgum,hospital,ProviderNumber,0.005606889724731445,0.00035309791564941406,0.003406047821044922,0.0018477439880371094,0.24175913958548945,0.6623992294064142,-0.7917591395854895,141,8,1823,10
delgum,hospital,ProviderNumber,0.0021848678588867188,0.0004210472106933594,0.0002608299255371094,0.00150299072265625,0.6623992294064142,0.6623992294064142,-0.1,4,1,1823,10
delgum,hospital,ProviderNumber,0.003288745880126953,0.0008070468902587891,0.0005929470062255859,0.0018887519836425781,0.6090400455538584,0.6623992294064142,-0.1,4,1,1823,10
delgum,hospital,ProviderNumber,0.006841182708740234,0.0010972023010253906,0.0026290416717529297,0.003114938735961914,0.458343505445294,0.6623992294064142,-0.6,42,6,1823,10
delgum,hospital,ProviderNumber,0.013846874237060547,0.0011610984802246094,0.01075291633605957,0.0019328594207763672,0.01818233333891406,0.6623992294064142,-0.5681823333389141,365,8,1823,10
delgum,hospital,ProviderNumber,0.0032341480255126953,0.0008771419525146484,0.0005261898040771484,0.0018308162689208984,0.5422684587046469,0.6623992294064142,-0.1,4,1,1823,10
delgum,hospital,ProviderNumber,0.0057735443115234375,0.0009129047393798828,0.0026428699493408203,0.0022177696228027344,0.46992211475481305,0.6623992294064142,-0.6,51,6,1823,10
delgum,hospital,ProviderNumber,0.0035157203674316406,0.0010831356048583984,0.0004596710205078125,0.0019729137420654297,0.6623992294064142,0.6623992294064142,0.0,4,0,1823,10
delgum,hospital,ProviderNumber,0.0042798519134521484,0.0012049674987792969,0.0005359649658203125,0.002538919448852539,0.5422684587046469,0.6623992294064142,-0.1,4,1,1823,10
delgum,hospital,ProviderNumber,0.007305145263671875,0.0016262531280517578,0.0025968551635742188,0.0030820369720458984,0.46992211475481305,0.6623992294064142,-0.7,38,7,1823,10
delgum,hospital,ProviderNumber,0.004904031753540039,0.0010929107666015625,0.0014252662658691406,0.002385854721069336,0.5468475106079831,0.6623992294064142,-0.4,18,4,1823,10
delgum,hospital,ProviderNumber,0.005814075469970703,0.0012331008911132812,0.0017709732055664062,0.0028100013732910156,0.458343505445294,0.6623992294064142,-0.5,28,5,1823,10
delgum,hospital,ProviderNumber,0.007722616195678711,0.0013091564178466797,0.003689289093017578,0.002724170684814453,0.385599188513301,0.6623992294064142,-0.7,89,7,1823,10
delgum,hospital,ProviderNumber,0.010909795761108398,0.0014750957489013672,0.007158994674682617,0.002275705337524414,0.24175913958548945,0.6623992294064142,-0.6917591395854894,144,7,1823,10
delgum,hospital,ProviderNumber,0.004049539566040039,0.0010292530059814453,0.0008080005645751953,0.0022122859954833984,0.6090400455538584,0.6623992294064142,-0.3,7,3,1823,10
delgum,hospital,ProviderNumber,0.008919954299926758,0.0011761188507080078,0.005383014678955078,0.002360820770263672,0.24315756576632586,0.6623992294064142,-0.6931575657663258,144,7,1823,10
delgum,hospital,ProviderNumber,0.004150867462158203,0.0009028911590576172,0.0012118816375732422,0.0020360946655273438,0.6086948858179753,0.6623992294064142,-0.5,12,5,1823,10
delgum,hospital,ProviderNumber,0.0048558712005615234,0.0012390613555908203,0.0009319782257080078,0.0026848316192626953,0.6623992294064142,0.6623992294064142,-0.3,4,3,1823,10
delgum,hospital,ProviderNumber,0.00478816032409668,0.001280069351196289,0.00096893310546875,0.0025391578674316406,0.6090400455538584,0.6623992294064142,-0.2,5,2,1823,10
delgum,hospital,ProviderNumber,0.008503198623657227,0.0016138553619384766,0.004431247711181641,0.0024580955505371094,0.44440927545847886,0.6623992294064142,-0.6,85,6,1823,10
delgum,hospital,ProviderNumber,0.005261659622192383,0.0012557506561279297,0.0006010532379150391,0.003404855728149414,0.6623992294064142,0.6623992294064142,-0.1,4,1,1823,10
delgum,hospital,ProviderNumber,0.004208564758300781,0.0010838508605957031,0.0006020069122314453,0.002522706985473633,0.5860822545816282,0.6623992294064142,-0.2,4,2,1823,10
delgum,hospital,ProviderNumber,0.007988214492797852,0.002249002456665039,0.0013642311096191406,0.004374980926513672,0.5422684587046469,0.6623992294064142,-0.2,4,2,1823,10
delgum,hospital,ProviderNumber,0.01064610481262207,0.0013751983642578125,0.007621049880981445,0.0016498565673828125,0.2902622119955647,0.6623992294064142,-0.9,275,9,1823,10
delgum,hospital,ProviderNumber,0.005144834518432617,0.0009829998016357422,0.0010569095611572266,0.0031049251556396484,0.5422684587046469,0.6623992294064142,-0.5,6,5,1823,10
delgum,adult,education,0.026253938674926758,0.0021190643310546875,0.02242588996887207,0.001708984375,0.05550815769353756,0.49122554744404323,-0.5555081576935376,1107,9,2858,12
delgum,adult,education,0.00958108901977539,0.0004189014434814453,0.007541179656982422,0.0016210079193115234,0.05983333660635526,0.49122554744404323,-0.5598333366063553,322,9,2858,12
delgum,adult,education,0.002444028854370117,0.0003311634063720703,0.0008208751678466797,0.0012919902801513672,0.3520720543573125,0.49122554744404323,-0.4166666666666667,30,5,2858,12
delgum,adult,education,0.0020589828491210938,0.0003070831298828125,0.0002429485321044922,0.001508951187133789,0.49122554744404323,0.49122554744404323,0.0,7,0,2858,12
delgum,adult,education,0.017149686813354492,0.0002770423889160156,0.01523137092590332,0.0016412734985351562,0.0712854626843189,0.49122554744404323,-0.5712854626843189,665,9,2858,12
delgum,adult,education,0.011847972869873047,0.0004951953887939453,0.009500980377197266,0.001851797103881836,0.13022251179066036,0.49122554744404323,-0.6302225117906604,693,9,2858,12
delgum,adult,education,0.010530710220336914,0.0003719329833984375,0.008687973022460938,0.001470804214477539,0.008812499025807163,0.49122554744404323,-0.5088124990258072,713,9,2858,12
delgum,adult,education,0.0023081302642822266,0.000370025634765625,0.0005910396575927734,0.0013470649719238281,0.38912364978807834,0.49122554744404323,-0.3333333333333333,14,4,2858,12
delgum,adult,education,0.01923203468322754,0.0003018379211425781,0.01705312728881836,0.0018770694732666016,0.09655986994283272,0.49122554744404323,-0.5965598699428327,1095,9,2858,12
delgum,adult,education,0.005834817886352539,0.0004940032958984375,0.003683805465698242,0.0016570091247558594,0.1524620991231389,0.49122554744404323,-0.4857954324564723,262,7,2858,12
delgum,adult,education,0.002981901168823242,0.0004680156707763672,0.0008139610290527344,0.0016999244689941406,0.09037219074490865,0.49122554744404323,-0.17370552407824197,33,4,2858,12
delgum,adult,education,0.002422809600830078,0.0004329681396484375,0.0003249645233154297,0.001664876937866211,0.49122554744404323,0.49122554744404323,-0.08333333333333333,7,1,2858,12
delgum,adult,education,0.002672910690307617,0.0004208087921142578,0.0007522106170654297,0.0014998912811279297,0.2607152226933749,0.49122554744404323,-0.3333333333333333,19,4,2858,12
delgum,adult,education,0.010542869567871094,0.0004029273986816406,0.008781909942626953,0.0013580322265625,0.07123114870903602,0.49122554744404323,-0.48789781537570265,571,8,2858,12
delgum,adult,education,0.016962051391601562,0.0004200935363769531,0.014945030212402344,0.0015969276428222656,0.07111755185219637,0.49122554744404323,-0.5711175518521964,626,9,2858,12
delgum,adult,education,0.010283708572387695,0.0003521442413330078,0.008521795272827148,0.001409769058227539,0.06218185619837213,0.49122554744404323,-0.47884852286503876,515,8,2858,12
delgum,adult,education,0.015027999877929688,0.0003311634063720703,0.012808799743652344,0.0018880367279052734,0.03898314589266283,0.49122554744404323,-0.5389831458926628,1018,9,2858,12
delgum,adult,education,0.002508878707885742,0.00044083595275878906,0.00039505958557128906,0.001672983169555664,0.27142142629317934,0.49122554744404323,-0.08333333333333333,7,1,2858,12
delgum,adult,education,0.0041539669036865234,0.00041604042053222656,0.0021588802337646484,0.0015790462493896484,0.11668541699854429,0.49122554744404323,-0.3666854169985443,87,6,2858,12
delgum,adult,education,0.0023458003997802734,0.0003399848937988281,0.0005269050598144531,0.0014789104461669922,0.12705485922645154,0.49122554744404323,-0.12705485922645154,17,3,2858,12
delgum,adult,education,0.01621103286743164,0.00038504600524902344,0.014329910278320312,0.0014960765838623047,0.007426165546169039,0.49122554744404323,-0.507426165546169,972,9,2858,12
delgum,adult,education,0.009484052658081055,0.0004227161407470703,0.00761723518371582,0.001444101333618164,0.061251603619355666,0.49122554744404323,-0.5612516036193557,614,9,2858,12
delgum,adult,education,0.0035431385040283203,0.0003502368927001953,0.0016319751739501953,0.0015609264373779297,0.14155328636418507,0.49122554744404323,-0.39155328636418507,93,6,2858,12
delgum,adult,education,0.004899024963378906,0.0002989768981933594,0.003312826156616211,0.001287221908569336,0.06361853925066419,0.49122554744404323,-0.4802852059173308,247,8,2858,12
delgum,adult,education,0.004034757614135742,0.0003077983856201172,0.0022487640380859375,0.0014781951904296875,0.06615809659152339,0.49122554744404323,-0.3161580965915234,114,6,2858,12
delgum,adult,education,0.008620262145996094,0.0002980232238769531,0.007071971893310547,0.0012502670288085938,0.019506699349020717,0.49122554744404323,-0.5195066993490207,569,9,2858,12
delgum,adult,education,0.004415035247802734,0.0003058910369873047,0.002637147903442383,0.0014719963073730469,0.06393470116725974,0.49122554744404323,-0.31393470116725974,180,6,2858,12
delgum,adult,education,0.005884408950805664,0.0002989768981933594,0.004187345504760742,0.0013980865478515625,0.06042883727933568,0.49122554744404323,-0.39376217061266905,281,7,2858,12
delgum,adult,education,0.0025022029876708984,0.0003008842468261719,0.0007622241973876953,0.0014390945434570312,0.43187055559681353,0.49122554744404323,-0.3333333333333333,25,4,2858,12
delgum,adult,education,0.0029211044311523438,0.0002741813659667969,0.0010471343994140625,0.0015997886657714844,0.3514304689713095,0.49122554744404323,-0.4166666666666667,70,5,2858,12
delgum,adult,education,0.0018439292907714844,0.0002739429473876953,0.0003590583801269531,0.001210927963256836,0.4837492874056374,0.49122554744404323,-0.16666666666666666,8,2,2858,12
delgum,adult,education,0.005645751953125,0.0003139972686767578,0.003665924072265625,0.0016658306121826172,0.10409022873466311,0.49122554744404323,-0.4374235620679965,265,7,2858,12
delgum,adult,education,0.009827136993408203,0.00044798851013183594,0.007726192474365234,0.0016529560089111328,0.062180243068847285,0.49122554744404323,-0.5621802430688473,435,9,2858,12
delgum,adult,education,0.002356290817260742,0.00040411949157714844,0.0003151893615722656,0.0016369819641113281,0.49122554744404323,0.49122554744404323,-0.08333333333333333,7,1,2858,12
delgum,adult,education,0.0022897720336914062,0.00038886070251464844,0.0003571510314941406,0.0015437602996826172,0.49122554744404323,0.49122554744404323,-0.08333333333333333,7,1,2858,12
delgum,adult,education,0.004363059997558594,0.0003199577331542969,0.002852201461791992,0.0011909008026123047,0.14335537392961284,0.49122554744404323,-0.4766887072629462,186,7,2858,12
delgum,adult,education,0.017118453979492188,0.0003509521484375,0.014596223831176758,0.0021712779998779297,0.06058948295178568,0.49122554744404323,-0.5605894829517857,634,9,2858,12
delgum,adult,education,0.0021593570709228516,0.000446319580078125,0.0004150867462158203,0.0012979507446289062,0.0,0.49122554744404323,-0.5,-1,9,2858,12
delgum,adult,education,0.0050830841064453125,0.0003609657287597656,0.0031070709228515625,0.0016150474548339844,0.0394186102144467,0.49122554744404323,-0.3727519435477801,251,7,2858,12
delgum,adult,education,0.0026121139526367188,0.0004189014434814453,0.00044417381286621094,0.0017490386962890625,0.3514304689713095,0.49122554744404323,-0.16666666666666666,12,2,2858,12
delgum,adult,education,0.0023262500762939453,0.00037598609924316406,0.000286102294921875,0.0016641616821289062,0.49122554744404323,0.49122554744404323,0.0,7,0,2858,12
delgum,adult,education,0.019544124603271484,0.0003292560577392578,0.017615795135498047,0.0015990734100341797,0.13970384419931137,0.49122554744404323,-0.6397038441993114,1233,9,2858,12
delgum,adult,education,0.0037953853607177734,0.0004379749298095703,0.0020432472229003906,0.0013141632080078125,0.152289551106487,0.49122554744404323,-0.402289551106487,128,6,2858,12
delgum,adult,education,0.04385828971862793,0.0004203319549560547,0.04172492027282715,0.0017130374908447266,0.0311726745564207,0.49122554744404323,-0.5311726745564207,1214,9,2858,12
delgum,adult,education,0.0022668838500976562,0.0005629062652587891,0.00042891502380371094,0.0012750625610351562,0.17280902875027415,0.49122554744404323,-0.08947569541694081,10,2,2858,12
delgum,adult,education,0.014933109283447266,0.0004100799560546875,0.012578010559082031,0.0019450187683105469,0.07956097853716526,0.49122554744404323,-0.5795609785371653,984,9,2858,12
delgum,adult,education,0.005408048629760742,0.0004858970642089844,0.0034720897674560547,0.0014500617980957031,0.07974582249391637,0.49122554744404323,-0.41307915582724974,286,7,2858,12
delgum,adult,education,0.005769014358520508,0.000408172607421875,0.003735065460205078,0.0016257762908935547,0.2596747045649622,0.49122554744404323,-0.6666666666666666,101,8,2858,12
delgum,adult,education,0.0019707679748535156,0.0004029273986816406,0.0004100799560546875,0.0011577606201171875,0.4837492874056374,0.49122554744404323,-0.16666666666666666,8,2,2858,12
delgum,adult,education,0.0069921016693115234,0.0003612041473388672,0.005137920379638672,0.0014929771423339844,0.062302274444177685,0.49122554744404323,-0.39563560777751106,211,7,2858,12
delgum,adult,education,0.0043642520904541016,0.0003712177276611328,0.002482891082763672,0.0015101432800292969,0.06485300277393968,0.49122554744404323,-0.39818633610727305,133,7,2858,12
delgum,adult,education,0.013148069381713867,0.0003230571746826172,0.011482000350952148,0.0013430118560791016,0.3101401511595575,0.49122554744404323,-0.75,717,9,2858,12
delgum,adult,education,0.0038280487060546875,0.00032711029052734375,0.0020029544830322266,0.0014979839324951172,0.07470802683816113,0.49122554744404323,-0.32470802683816113,128,6,2858,12
delgum,adult,education,0.0019359588623046875,0.0002880096435546875,0.0004119873046875,0.0012359619140625,0.3878268224287339,0.49122554744404323,-0.25,8,3,2858,12
delgum,adult,education,0.003055095672607422,0.0003120899200439453,0.0012369155883789062,0.0015060901641845703,0.22646561173524504,0.49122554744404323,-0.47646561173524504,64,6,2858,12
delgum,adult,education,0.0059661865234375,0.00030803680419921875,0.004183053970336914,0.0014750957489013672,0.312030766384366,0.49122554744404323,-0.5833333333333334,303,7,2858,12
delgum,adult,education,0.004412174224853516,0.000331878662109375,0.0027861595153808594,0.0012941360473632812,0.08715322492161803,0.49122554744404323,-0.4204865582549514,208,7,2858,12
delgum,adult,education,0.0019600391387939453,0.0003199577331542969,0.0002951622009277344,0.001344919204711914,0.49122554744404323,0.49122554744404323,-0.08333333333333333,7,1,2858,12
delgum,adult,education,0.009102106094360352,0.0002989768981933594,0.007606029510498047,0.0011970996856689453,0.0680701229442765,0.49122554744404323,-0.5680701229442765,443,9,2858,12
delgum,adult,education,0.01610708236694336,0.0003199577331542969,0.014194250106811523,0.001592874526977539,0.06190731346331191,0.49122554744404323,-0.5619073134633119,510,9,2858,12
delgum,adult,education,0.005199909210205078,0.0003037452697753906,0.0032482147216796875,0.00164794921875,0.0039926715069840135,0.49122554744404323,-0.503992671506984,280,9,2858,12
delgum,adult,education,0.002488851547241211,0.0004520416259765625,0.0003910064697265625,0.001645803451538086,0.39669221622365947,0.49122554744404323,-0.16666666666666666,9,2,2858,12
delgum,adult,education,0.0027709007263183594,0.000659942626953125,0.00040602684020996094,0.0017049312591552734,0.39669221622365947,0.49122554744404323,-0.16666666666666666,9,2,2858,12
delgum,adult,education,0.010814189910888672,0.0003199577331542969,0.009177207946777344,0.0013170242309570312,0.05431711743368772,0.49122554744404323,-0.47098378410035435,668,8,2858,12
delgum,adult,education,0.00915384292602539,0.0003409385681152344,0.0075609683990478516,0.0012519359588623047,0.12520878807357239,0.49122554744404323,-0.541875454740239,385,8,2858,12
delgum,adult,education,0.002115964889526367,0.000308990478515625,0.00047397613525390625,0.001332998275756836,0.43187055559681353,0.49122554744404323,-0.25,13,3,2858,12
delgum,adult,education,0.0036821365356445312,0.0002849102020263672,0.002026081085205078,0.001371145248413086,0.07035713434806612,0.49122554744404323,-0.3203571343480661,151,6,2858,12
delgum,adult,education,0.0028641223907470703,0.0005009174346923828,0.0008950233459472656,0.0014681816101074219,0.4400981151104615,0.49122554744404323,-0.3333333333333333,21,4,2858,12
delgum,adult,education,0.0030269622802734375,0.00043392181396484375,0.0012171268463134766,0.0013759136199951172,0.19136135316976532,0.49122554744404323,-0.4413613531697653,48,6,2858,12
delgum,adult,education,0.0033960342407226562,0.00034880638122558594,0.0013911724090576172,0.0016560554504394531,0.0878679316721257,0.49122554744404323,-0.2545345983387924,59,5,2858,12
delgum,adult,education,0.005062103271484375,0.000308990478515625,0.003654003143310547,0.0010991096496582031,0.062358006952236034,0.49122554744404323,-0.47902467361890266,170,8,2858,12
delgum,adult,education,0.0017838478088378906,0.0003101825714111328,0.00031065940856933594,0.0011630058288574219,0.459832406379585,0.49122554744404323,-0.08333333333333333,7,1,2858,12
delgum,adult,education,0.015423059463500977,0.00035309791564941406,0.013154745101928711,0.0019152164459228516,0.06020936494552109,0.49122554744404323,-0.5602093649455211,917,9,2858,12
delgum,adult,education,0.0026450157165527344,0.0003581047058105469,0.0005509853363037109,0.0017359256744384766,0.36729045602441623,0.49122554744404323,-0.25,19,3,2858,12
delgum,adult,education,0.002071380615234375,0.0003681182861328125,0.000553131103515625,0.0011501312255859375,0.12520878807357239,0.49122554744404323,-0.12520878807357239,16,3,2858,12
delgum,adult,education,0.0019478797912597656,0.00030803680419921875,0.0003719329833984375,0.0012679100036621094,0.49122554744404323,0.49122554744404323,-0.16666666666666666,7,2,2858,12
delgum,adult,education,0.009364843368530273,0.0002930164337158203,0.0075778961181640625,0.0014939308166503906,0.12520878807357239,0.49122554744404323,-0.541875454740239,385,8,2858,12
delgum,adult,education,0.002254009246826172,0.000308990478515625,0.00029206275939941406,0.0016529560089111328,0.49122554744404323,0.49122554744404323,-0.08333333333333333,7,1,2858,12
delgum,adult,education,0.002117156982421875,0.0002739429473876953,0.0003712177276611328,0.0014719963073730469,0.49122554744404323,0.49122554744404323,-0.16666666666666666,7,2,2858,12
delgum,adult,education,0.0020520687103271484,0.00026917457580566406,0.00028586387634277344,0.001497030258178711,0.49122554744404323,0.49122554744404323,-0.08333333333333333,7,1,2858,12
delgum,adult,education,0.002312183380126953,0.0003540515899658203,0.00032401084899902344,0.0016341209411621094,0.49122554744404323,0.49122554744404323,-0.08333333333333333,7,1,2858,12
delgum,adult,education,0.017432689666748047,0.0002968311309814453,0.015590906143188477,0.001544952392578125,0.014480044582452667,0.49122554744404323,-0.5144800445824527,1144,9,2858,12
delgum,adult,education,0.005900859832763672,0.00040721893310546875,0.004082918167114258,0.0014107227325439453,0.06550879347048388,0.49122554744404323,-0.39884212680381725,156,7,2858,12
delgum,adult,education,0.0032434463500976562,0.0003902912139892578,0.0013759136199951172,0.0014772415161132812,0.3520720543573125,0.49122554744404323,-0.4166666666666667,57,5,2858,12
delgum,adult,education,0.016318082809448242,0.00032591819763183594,0.014482259750366211,0.0015099048614501953,0.06668396149951616,0.49122554744404323,-0.5666839614995162,699,9,2858,12
delgum,adult,education,0.0025310516357421875,0.00036787986755371094,0.0006620883941650391,0.0015010833740234375,0.3878268224287339,0.49122554744404323,-0.3333333333333333,19,4,2858,12
delgum,adult,education,0.0031769275665283203,0.0003247261047363281,0.0016582012176513672,0.001194000244140625,0.36729045602441623,0.49122554744404323,-0.5,85,6,2858,12
delgum,adult,education,0.0016720294952392578,0.0003120899200439453,0.0002429485321044922,0.0011169910430908203,0.49122554744404323,0.49122554744404323,0.0,7,0,2858,12
delgum,adult,education,0.010291099548339844,0.00033283233642578125,0.008507251739501953,0.0014510154724121094,0.20749248410624255,0.49122554744404323,-0.7074924841062425,448,9,2858,12
delgum,adult,education,0.010779142379760742,0.0003490447998046875,0.00872492790222168,0.001705169677734375,0.0007824172016327458,0.49122554744404323,-0.4174490838682994,538,8,2858,12
delgum,adult,education,0.002126932144165039,0.0003597736358642578,0.0005402565002441406,0.0012269020080566406,0.152289551106487,0.49122554744404323,-0.152289551106487,22,3,2858,12
delgum,adult,education,0.005246877670288086,0.00030994415283203125,0.003568887710571289,0.0013680458068847656,0.13947309085243442,0.49122554744404323,-0.4728064241857678,292,7,2858,12
delgum,adult,education,0.01838994026184082,0.0004150867462158203,0.01612401008605957,0.0018508434295654297,0.0039401224367705545,0.49122554744404323,-0.5039401224367706,1048,9,2858,12
delgum,adult,education,0.0026602745056152344,0.0004410743713378906,0.0005540847778320312,0.0016651153564453125,0.3527383773688254,0.49122554744404323,-0.25,17,3,2858,12
delgum,adult,education,0.005211353302001953,0.000308990478515625,0.0033426284790039062,0.0015597343444824219,0.06361853925066419,0.49122554744404323,-0.4802852059173308,247,8,2858,12
delgum,adult,education,0.007330894470214844,0.0003037452697753906,0.005558013916015625,0.0014691352844238281,0.00025115948719256487,0.49122554744404323,-0.5002511594871926,438,9,2858,12
delgum,adult,education,0.002183675765991211,0.0003018379211425781,0.0006060600280761719,0.001275777816772461,0.1982055807652513,0.49122554744404323,-0.2815389140985846,22,4,2858,12
delgum,adult,education,0.0027158260345458984,0.0002799034118652344,0.0013079643249511719,0.0011279582977294922,0.1402698192220594,0.49122554744404323,-0.3069364858887261,93,5,2858,12
delgum,adult,education,0.011361837387084961,0.00031495094299316406,0.009511947631835938,0.0015349388122558594,0.062180243068847285,0.49122554744404323,-0.5621802430688473,523,9,2858,12
delgum,adult,education,0.010912418365478516,0.0003838539123535156,0.009055376052856445,0.0014731884002685547,0.05992898982581374,0.49122554744404323,-0.5599289898258137,401,9,2858,12
delgum,flight,FlightDate,0.0038564205169677734,0.0011878013610839844,0.0005869865417480469,0.002081632614135742,0.9826408586840785,0.9826408586840785,-0.07692307692307693,3,1,5949,13
delgum,flight,FlightDate,0.006525993347167969,0.0024399757385253906,0.0019888877868652344,0.0020971298217773438,0.17632192147614734,0.9826408586840785,-0.08016807532230119,6,2,5949,13
delgum,flight,FlightDate,0.008166790008544922,0.0024890899658203125,0.0024950504302978516,0.003182649612426758,0.7637041577312637,0.9826408586840785,-0.23076923076923078,7,3,5949,13
delgum,flight,FlightDate,0.014897823333740234,0.0032029151916503906,0.009608983993530273,0.0020859241485595703,0.7835724119593105,0.9826408586840785,-0.46153846153846156,63,6,5949,13
delgum,flight,FlightDate,0.02081298828125,0.0025789737701416016,0.01593327522277832,0.002300739288330078,0.8846850956852224,0.9826408586840785,-0.5384615384615384,127,7,5949,13
delgum,flight,FlightDate,0.004806995391845703,0.0012710094451904297,0.0017440319061279297,0.0017919540405273438,0.9826408586840785,0.9826408586840785,-0.23076923076923078,3,3,5949,13
delgum,flight,FlightDate,0.13509583473205566,0.0019519329071044922,0.1310429573059082,0.0021009445190429688,0.8846850956852224,0.9826408586840785,-0.8461538461538461,1219,11,5949,13
delgum,flight,FlightDate,0.0032303333282470703,0.0006642341613769531,0.0006299018859863281,0.001936197280883789,0.9680567115073361,0.9826408586840785,-0.15384615384615385,4,2,5949,13
delgum,flight,FlightDate,0.035058021545410156,0.0021200180053710938,0.03112196922302246,0.0018160343170166016,0.8846850956852224,0.9826408586840785,-0.6923076923076923,243,9,5949,13
delgum,flight,FlightDate,0.10830092430114746,0.0010952949523925781,0.10493779182434082,0.0022678375244140625,0.11650065212924676,0.9826408586840785,-0.7126544982830929,1680,11,5949,13
delgum,flight,FlightDate,0.004990816116333008,0.0006768703460693359,0.002808094024658203,0.0015058517456054688,0.9826408586840785,0.9826408586840785,-0.46153846153846156,3,6,5949,13
delgum,flight,FlightDate,0.11051058769226074,0.001390695571899414,0.10729479789733887,0.001825094223022461,0.08907123541814055,0.9826408586840785,-0.6852250815719867,1680,11,5949,13
delgum,flight,FlightDate,0.012146949768066406,0.000682830810546875,0.009659051895141602,0.0018050670623779297,0.2455785165522859,0.9826408586840785,-0.5340400550138243,180,7,5949,13
delgum,flight,FlightDate,0.003300189971923828,0.0007100105285644531,0.0009310245513916016,0.0016591548919677734,0.9826408586840785,0.9826408586840785,-0.07692307692307693,3,1,5949,13
delgum,flight,FlightDate,0.026848316192626953,0.002106189727783203,0.022657155990600586,0.002084970474243164,0.1222736628243225,0.9826408586840785,-0.5645813551320148,312,9,5949,13
delgum,flight,FlightDate,0.11351799964904785,0.0028760433197021484,0.10880398750305176,0.0018379688262939453,0.9680567115073361,0.9826408586840785,-0.8461538461538461,323,11,5949,13
delgum,flight,FlightDate,0.024805784225463867,0.0006971359252929688,0.02207183837890625,0.0020368099212646484,0.8846850956852224,0.9826408586840785,-0.6153846153846154,243,8,5949,13
delgum,flight,FlightDate,0.0032987594604492188,0.00067901611328125,0.000659942626953125,0.0019598007202148438,0.9826408586840785,0.9826408586840785,0.0,3,0,5949,13
delgum,flight,FlightDate,0.11159420013427734,0.003274202346801758,0.1061708927154541,0.0021491050720214844,0.08907123541814055,0.9826408586840785,-0.6852250815719867,1680,11,5949,13
delgum,flight,FlightDate,0.003882884979248047,0.0006568431854248047,0.0013301372528076172,0.001895904541015625,0.9680567115073361,0.9826408586840785,-0.38461538461538464,7,5,5949,13
