beta,leakage,utility,mask_size
9.0,9.999778782798785e-13,-45.000000000001,5
9.0,1.0,-1.0,0
9.0,1.999955756559757e-12,-45.000000000002,5
9.0,9.999778782798785e-13,-45.000000000001,5
9.0,0.0,-63.0,7
9.0,1.0,-28.0,3
9.0,9.999778782798785e-13,-36.000000000001,4
9.0,9.999778782798785e-13,-36.000000000001,4
9.0,1.0,-10.0,1
9.0,0.0,-72.0,8
9.0,1.0,-64.0,7
9.0,0.0,-72.0,8
9.0,0.0,-81.0,9
9.0,0.0,-54.0,6
9.0,0.0,-90.0,10
9.0,0.0,-72.0,8
9.0,0.0,-90.0,10
9.0,1.0,-46.0,5
9.0,1.0,-82.0,9
beta,leakage,utility,mask_size
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,0.0,-95.0,10
9.5,1.0,-58.0,6
9.5,0.0,-95.0,10
9.5,0.0,-95.0,10
9.5,0.0,-95.0,10
9.5,1.0,-86.5,9
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,1.0,-86.5,9
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,1.0,-86.5,9
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,1.0,-86.5,9
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,1.0,-96.0,10
9.5,0.0,-66.5,7
9.5,1.0,-20.0,2
9.5,1.0,-20.0,2
9.5,1.0,-1.0,0
9.5,1.0,-39.0,4
9.5,9.999778782798785e-13,-57.000000000001,6
9.5,0.0,-66.5,7
9.5,0.0,-66.5,7
9.5,0.0,-57.0,6
9.5,9.999778782798785e-13,-57.000000000001,6
9.5,0.0,-47.5,5
9.5,0.0,-76.0,8
9.5,0.0,-38.0,4
9.5,0.0,-95.0,10
9.5,0.0,-85.5,9
9.5,1.0,-1.0,0
9.5,0.0,-76.0,8
9.5,0.0,-76.0,8
9.5,0.0,-85.5,9
9.5,0.0,-95.0,10
beta,leakage,utility,mask_size
10.0,1.0,-101.0,10
10.0,1.0,-101.0,10
10.0,1.0,-71.0,7
10.0,1.0,-101.0,10
10.0,1.0,-101.0,10
10.0,1.0,-51.0,5
10.0,1.0,-101.0,10
10.0,1.0,-101.0,10
10.0,0.0,-100.0,10
10.0,1.0,-91.0,9
10.0,1.0,-101.0,10
10.0,1.0,-51.0,5
10.0,1.0,-51.0,5
10.0,1.0,-41.0,4
10.0,1.0,-101.0,10
10.0,1.0,-91.0,9
10.0,1.0,-91.0,9
10.0,1.0,-101.0,10
10.0,1.0,-101.0,10
10.0,1.0,-101.0,10
10.0,1.0,-101.0,10
10.0,1.0,-101.0,10
10.0,1.0,-101.0,10
10.0,1.0,-101.0,10
10.0,1.0,-101.0,10
10.0,1.0,-101.0,10
10.0,1.0,-101.0,10
10.0,1.0,-101.0,10
10.0,1.0,-101.0,10
10.0,1.0,-101.0,10
10.0,1.0,-21.0,2
10.0,1.0,-31.0,3
10.0,0.0,-40.0,4
10.0,1.0,-41.0,4
10.0,0.0,-70.0,7
10.0,1.999955756559757e-12,-30.000000000002,3
10.0,0.0,-70.0,7
10.0,9.999778782798785e-13,-60.000000000001,6
10.0,1.0,-31.0,3
10.0,1.0,-41.0,4
10.0,0.0,-90.0,9
10.0,0.0,-100.0,10
10.0,0.0,-80.0,8
10.0,1.0,-11.0,1
10.0,0.0,-90.0,9
10.0,0.0,-100.0,10
10.0,0.0,-50.0,5
10.0,0.0,-90.0,9
10.0,0.0,-80.0,8
10.0,0.0,-30.0,3
beta,leakage,utility,mask_size
10.5,0.0,-105.0,10
10.5,0.0,-105.0,10
10.5,1.0,-106.0,10
10.5,1.0,-106.0,10
10.5,1.0,-106.0,10
10.5,0.0,-105.0,10
10.5,1.0,-64.0,6
10.5,1.0,-106.0,10
10.5,0.0,-105.0,10
10.5,1.0,-106.0,10
10.5,1.0,-1.0,0
10.5,1.0,-74.5,7
10.5,1.0,-106.0,10
10.5,1.0,-106.0,10
10.5,1.0,-43.0,4
10.5,1.0,-53.5,5
10.5,1.0,-106.0,10
10.5,1.0,-22.0,2
10.5,1.0,-53.5,5
10.5,1.0,-85.0,8
10.5,1.0,-74.5,7
10.5,1.0,-106.0,10
10.5,1.0,-106.0,10
10.5,1.0,-106.0,10
10.5,1.0,-106.0,10
10.5,1.0,-106.0,10
10.5,1.0,-106.0,10
10.5,1.0,-106.0,10
10.5,1.0,-106.0,10
10.5,1.0,-64.0,6
10.5,0.0,-52.5,5
10.5,0.0,-63.0,6
10.5,0.0,-73.5,7
10.5,1.0,-11.5,1
10.5,1.0,-11.5,1
10.5,1.0,-11.5,1
10.5,1.0,-32.5,3
10.5,1.0,-11.5,1
10.5,0.0,-73.5,7
10.5,0.0,-73.5,7
10.5,0.0,-73.5,7
10.5,1.0,-95.5,9
10.5,1.0,-85.0,8
10.5,0.0,-94.5,9
10.5,0.0,-63.0,6
10.5,0.0,-52.5,5
10.5,1.0,-43.0,4
10.5,0.0,-94.5,9
10.5,1.0,-22.0,2
10.5,0.0,-42.0,4
beta,leakage,utility,mask_size
11.0,1.0,-111.0,10
11.0,1.0,-111.0,10
11.0,1.0,-1.0,0
11.0,0.0,-110.0,10
11.0,1.0,-111.0,10
11.0,1.0,-78.0,7
11.0,1.0,-45.0,4
11.0,0.0,-110.0,10
11.0,0.0,-110.0,10
11.0,0.0,-110.0,10
11.0,1.0,-78.0,7
11.0,1.0,-100.0,9
11.0,1.0,-34.0,3
11.0,1.0,-23.0,2
11.0,1.0,-111.0,10
11.0,1.0,-111.0,10
11.0,1.0,-34.0,3
11.0,1.0,-1.0,0
11.0,1.0,-111.0,10
11.0,1.0,-67.0,6
11.0,1.0,-111.0,10
11.0,1.0,-78.0,7
11.0,1.0,-111.0,10
11.0,1.0,-34.0,3
11.0,1.0,-111.0,10
11.0,1.0,-100.0,9
11.0,1.0,-111.0,10
11.0,1.0,-100.0,9
11.0,1.0,-111.0,10
11.0,1.0,-111.0,10
11.0,0.0,-55.0,5
11.0,1.0,-23.0,2
11.0,9.999778782798785e-13,-66.000000000001,6
11.0,0.0,-55.0,5
11.0,0.0,-77.0,7
11.0,0.0,-66.0,6
11.0,1.0,-23.0,2
11.0,1.0,-34.0,3
11.0,1.0,-34.0,3
11.0,9.999778782798785e-13,-44.000000000001,4
11.0,0.0,-110.0,10
11.0,1.0,-12.0,1
11.0,1.0,-12.0,1
11.0,0.0,-110.0,10
11.0,0.0,-66.0,6
11.0,0.0,-66.0,6
11.0,1.0,-67.0,6
11.0,1.0,-45.0,4
11.0,0.0,-66.0,6
11.0,1.0,-56.0,5
beta,leakage,utility,mask_size
11.5,0.0,-115.0,10
11.5,1.0,-70.0,6
11.5,0.0,-115.0,10
11.5,1.0,-116.0,10
11.5,1.0,-116.0,10
11.5,0.0,-115.0,10
11.5,1.0,-93.0,8
11.5,0.0,-115.0,10
11.5,1.0,-116.0,10
11.5,1.0,-116.0,10
11.5,1.0,-1.0,0
11.5,1.0,-116.0,10
11.5,1.0,-116.0,10
11.5,1.0,-93.0,8
11.5,1.0,-116.0,10
11.5,1.0,-58.5,5
11.5,1.0,-81.5,7
11.5,1.0,-116.0,10
11.5,1.0,-116.0,10
11.5,1.0,-24.0,2
11.5,1.0,-1.0,0
11.5,1.0,-116.0,10
11.5,1.0,-116.0,10
11.5,1.0,-116.0,10
11.5,1.0,-116.0,10
11.5,1.0,-116.0,10
11.5,1.0,-116.0,10
11.5,1.0,-116.0,10
11.5,1.0,-116.0,10
11.5,1.0,-116.0,10
11.5,0.0,-80.5,7
11.5,9.999778782798785e-13,-46.000000000001,4
11.5,1.0,-47.0,4
11.5,9.999778782798785e-13,-69.000000000001,6
11.5,9.999778782798785e-13,-46.000000000001,4
11.5,1.0,-24.0,2
11.5,9.999778782798785e-13,-34.500000000001,3
11.5,1.0,-24.0,2
11.5,1.0,-12.5,1
11.5,9.999778782798785e-13,-57.500000000001,5
11.5,0.0,-57.5,5
11.5,0.0,-69.0,6
11.5,1.0,-47.0,4
11.5,0.0,-57.5,5
11.5,0.0,-57.5,5
11.5,0.0,-103.5,9
11.5,0.0,-92.0,8
11.5,0.0,-115.0,10
11.5,0.0,-103.5,9
11.5,0.0,-115.0,10
beta,leakage,utility,mask_size
12.0,1.0,-25.0,2
12.0,1.0,-121.0,10
12.0,1.0,-121.0,10
12.0,0.0,-120.0,10
12.0,1.0,-97.0,8
12.0,1.0,-73.0,6
12.0,1.0,-109.0,9
12.0,1.0,-97.0,8
12.0,1.0,-109.0,9
12.0,0.0,-120.0,10
12.0,1.0,-121.0,10
12.0,1.0,-121.0,10
12.0,1.0,-109.0,9
12.0,1.0,-121.0,10
12.0,1.0,-97.0,8
12.0,1.0,-85.0,7
12.0,1.0,-121.0,10
12.0,1.0,-121.0,10
12.0,1.0,-85.0,7
12.0,1.0,-109.0,9
12.0,1.0,-121.0,10
12.0,1.0,-121.0,10
12.0,1.0,-121.0,10
12.0,1.0,-121.0,10
12.0,1.0,-121.0,10
12.0,1.0,-121.0,10
12.0,1.0,-121.0,10
12.0,1.0,-121.0,10
12.0,1.0,-85.0,7
12.0,1.0,-121.0,10
12.0,1.0,-13.0,1
12.0,9.999778782798785e-13,-60.000000000001,5
12.0,0.0,-72.0,6
12.0,1.0,-25.0,2
12.0,0.0,-84.0,7
12.0,1.0,-25.0,2
12.0,1.0,-13.0,1
12.0,0.0,-84.0,7
12.0,9.999778782798785e-13,-48.000000000001,4
12.0,0.0,-72.0,6
12.0,0.0,-84.0,7
12.0,1.0,-85.0,7
12.0,0.0,-84.0,7
12.0,0.0,-120.0,10
12.0,0.0,-120.0,10
12.0,1.0,-61.0,5
12.0,0.0,-96.0,8
12.0,0.0,-48.0,4
12.0,0.0,-72.0,6
12.0,0.0,-96.0,8
beta,leakage,utility,mask_size
12.5,1.0,-126.0,10
12.5,1.0,-126.0,10
12.5,0.0,-125.0,10
12.5,1.0,-126.0,10
12.5,0.0,-112.5,9
12.5,1.0,-76.0,6
12.5,1.0,-126.0,10
12.5,1.0,-126.0,10
12.5,1.0,-38.5,3
12.5,1.0,-63.5,5
12.5,1.0,-126.0,10
12.5,1.0,-126.0,10
12.5,1.0,-126.0,10
12.5,1.0,-51.0,4
12.5,1.0,-126.0,10
12.5,1.0,-51.0,4
12.5,1.0,-26.0,2
12.5,1.0,-101.0,8
12.5,1.0,-113.5,9
12.5,1.0,-126.0,10
12.5,1.0,-126.0,10
12.5,1.0,-126.0,10
12.5,1.0,-101.0,8
12.5,1.0,-126.0,10
12.5,1.0,-88.5,7
12.5,1.0,-126.0,10
12.5,1.0,-126.0,10
12.5,1.0,-113.5,9
12.5,1.0,-38.5,3
12.5,1.0,-63.5,5
12.5,1.0,-38.5,3
12.5,0.0,-62.5,5
12.5,1.0,-51.0,4
12.5,1.0,-26.0,2
12.5,1.0,-26.0,2
12.5,1.0,-26.0,2
12.5,0.0,-62.5,5
12.5,9.999778782798785e-13,-50.000000000001,4
12.5,1.0,-13.5,1
12.5,9.999778782798785e-13,-50.000000000001,4
12.5,1.0,-26.0,2
12.5,0.0,-62.5,5
12.5,0.0,-112.5,9
12.5,1.0,-63.5,5
12.5,0.0,-125.0,10
12.5,1.0,-13.5,1
12.5,0.0,-112.5,9
12.5,0.0,-112.5,9
12.5,1.0,-76.0,6
12.5,0.0,-112.5,9
beta,leakage,utility,mask_size
13.0,1.0,-131.0,10
13.0,0.0,-130.0,10
13.0,1.0,-131.0,10
13.0,1.0,-131.0,10
13.0,0.0,-130.0,10
13.0,1.0,-105.0,8
13.0,1.0,-131.0,10
13.0,1.0,-131.0,10
13.0,1.0,-131.0,10
13.0,0.0,-130.0,10
13.0,1.0,-131.0,10
13.0,1.0,-131.0,10
13.0,1.0,-79.0,6
13.0,1.0,-131.0,10
13.0,1.0,-131.0,10
13.0,1.0,-131.0,10
13.0,1.0,-131.0,10
13.0,1.0,-118.0,9
13.0,1.0,-118.0,9
13.0,1.0,-92.0,7
13.0,1.0,-131.0,10
13.0,1.0,-131.0,10
13.0,1.0,-105.0,8
13.0,1.0,-131.0,10
13.0,1.0,-131.0,10
13.0,1.0,-131.0,10
13.0,1.0,-131.0,10
13.0,1.0,-131.0,10
13.0,1.0,-131.0,10
13.0,1.0,-131.0,10
13.0,9.999778782798785e-13,-52.000000000001,4
13.0,1.0,-40.0,3
13.0,1.0,-53.0,4
13.0,0.0,-91.0,7
13.0,9.999778782798785e-13,-52.000000000001,4
13.0,9.999778782798785e-13,-65.000000000001,5
13.0,9.999778782798785e-13,-39.000000000001,3
13.0,0.0,-78.0,6
13.0,9.999778782798785e-13,-78.000000000001,6
13.0,9.999778782798785e-13,-65.000000000001,5
13.0,0.0,-91.0,7
13.0,1.0,-92.0,7
13.0,0.0,-117.0,9
13.0,0.0,-104.0,8
13.0,1.0,-27.0,2
13.0,0.0,-130.0,10
13.0,0.0,-78.0,6
13.0,0.0,-26.0,2
13.0,0.0,-78.0,6
13.0,0.0,-117.0,9
beta,leakage,utility,mask_size
13.5,1.0,-14.5,1
13.5,0.0,-135.0,10
13.5,1.0,-109.0,8
13.5,1.0,-136.0,10
13.5,1.0,-136.0,10
13.5,1.0,-68.5,5
13.5,1.0,-136.0,10
13.5,1.0,-136.0,10
13.5,1.0,-136.0,10
13.5,1.0,-136.0,10
13.5,1.0,-95.5,7
13.5,1.0,-136.0,10
13.5,1.0,-14.5,1
13.5,1.0,-95.5,7
13.5,1.0,-136.0,10
13.5,1.0,-14.5,1
13.5,1.0,-122.5,9
13.5,1.0,-136.0,10
13.5,1.0,-41.5,3
13.5,1.0,-68.5,5
13.5,1.0,-136.0,10
13.5,1.0,-41.5,3
13.5,1.0,-136.0,10
13.5,1.0,-68.5,5
13.5,1.0,-82.0,6
13.5,1.0,-136.0,10
13.5,1.0,-136.0,10
13.5,1.0,-109.0,8
13.5,1.0,-136.0,10
13.5,1.0,-136.0,10
13.5,9.999778782798785e-13,-81.000000000001,6
13.5,1.0,-28.0,2
13.5,1.0,-28.0,2
13.5,0.0,-94.5,7
13.5,1.0,-41.5,3
13.5,9.999778782798785e-13,-67.500000000001,5
13.5,0.0,-67.5,5
13.5,1.0,-14.5,1
13.5,1.0,-41.5,3
13.5,0.0,-67.5,5
13.5,0.0,-135.0,10
13.5,0.0,-121.5,9
13.5,1.0,-55.0,4
13.5,0.0,-94.5,7
13.5,0.0,-40.5,3
13.5,0.0,-121.5,9
13.5,0.0,-121.5,9
13.5,0.0,-54.0,4
13.5,0.0,-81.0,6
13.5,1.0,-109.0,8
beta,leakage,utility,mask_size
14.0,1.0,-99.0,7
14.0,0.0,-126.0,9
14.0,1.0,-113.0,8
14.0,1.0,-141.0,10
14.0,1.0,-85.0,6
14.0,0.0,-140.0,10
14.0,1.0,-141.0,10
14.0,1.0,-141.0,10
14.0,1.0,-141.0,10
14.0,1.0,-141.0,10
14.0,1.0,-127.0,9
14.0,1.0,-141.0,10
14.0,1.0,-113.0,8
14.0,1.0,-141.0,10
14.0,1.0,-141.0,10
14.0,1.0,-1.0,0
14.0,1.0,-113.0,8
14.0,1.0,-113.0,8
14.0,1.0,-141.0,10
14.0,1.0,-71.0,5
14.0,1.0,-141.0,10
14.0,1.0,-141.0,10
14.0,1.0,-141.0,10
14.0,1.0,-1.0,0
14.0,1.0,-141.0,10
14.0,1.0,-85.0,6
14.0,1.0,-141.0,10
14.0,1.0,-141.0,10
14.0,1.0,-141.0,10
14.0,1.0,-141.0,10
14.0,1.0,-43.0,3
14.0,9.999778782798785e-13,-56.000000000001,4
14.0,0.0,-84.0,6
14.0,0.0,-84.0,6
14.0,1.0,-29.0,2
14.0,0.0,-84.0,6
14.0,1.0,-43.0,3
14.0,0.0,-70.0,5
14.0,1.0,-29.0,2
14.0,1.0,-29.0,2
14.0,0.0,-140.0,10
14.0,1.0,-1.0,0
14.0,0.0,-98.0,7
14.0,0.0,-98.0,7
14.0,1.0,-113.0,8
14.0,0.0,-98.0,7
14.0,1.0,-29.0,2
14.0,1.0,-127.0,9
14.0,0.0,-84.0,6
14.0,0.0,-112.0,8
beta,leakage,utility,mask_size
14.5,1.0,-131.5,9
14.5,0.0,-145.0,10
14.5,1.0,-146.0,10
14.5,0.0,-145.0,10
14.5,1.0,-146.0,10
14.5,1.0,-146.0,10
14.5,1.0,-146.0,10
14.5,1.0,-146.0,10
14.5,1.0,-146.0,10
14.5,1.0,-146.0,10
14.5,1.0,-59.0,4
14.5,1.0,-131.5,9
14.5,1.0,-73.5,5
14.5,1.0,-88.0,6
14.5,1.0,-131.5,9
14.5,1.0,-146.0,10
14.5,1.0,-30.0,2
14.5,1.0,-30.0,2
14.5,1.0,-88.0,6
14.5,1.0,-146.0,10
14.5,1.0,-146.0,10
14.5,1.0,-44.5,3
14.5,1.0,-146.0,10
14.5,1.0,-146.0,10
14.5,1.0,-146.0,10
14.5,1.0,-146.0,10
14.5,1.0,-102.5,7
14.5,1.0,-1.0,0
14.5,1.0,-146.0,10
14.5,1.0,-146.0,10
14.5,9.999778782798785e-13,-72.500000000001,5
14.5,1.0,-30.0,2
14.5,0.0,-101.5,7
14.5,0.0,-72.5,5
14.5,1.0,-1.0,0
14.5,1.0,-30.0,2
14.5,1.0,-1.0,0
14.5,0.0,-87.0,6
14.5,1.0,-59.0,4
14.5,1.0,-1.0,0
14.5,0.0,-116.0,8
14.5,0.0,-130.5,9
14.5,1.0,-117.0,8
14.5,1.0,-73.5,5
14.5,1.0,-15.5,1
14.5,1.0,-117.0,8
14.5,1.0,-88.0,6
14.5,1.0,-44.5,3
14.5,1.0,-102.5,7
14.5,0.0,-130.5,9
beta,leakage,utility,mask_size
15.0,0.0,-150.0,10
15.0,1.0,-91.0,6
15.0,0.0,-150.0,10
15.0,1.0,-76.0,5
15.0,1.0,-136.0,9
15.0,0.0,-150.0,10
15.0,1.0,-151.0,10
15.0,1.0,-151.0,10
15.0,1.0,-151.0,10
15.0,1.0,-151.0,10
15.0,1.0,-151.0,10
15.0,1.0,-151.0,10
15.0,1.0,-46.0,3
15.0,1.0,-76.0,5
15.0,1.0,-151.0,10
15.0,1.0,-76.0,5
15.0,1.0,-151.0,10
15.0,1.0,-151.0,10
15.0,1.0,-46.0,3
15.0,1.0,-16.0,1
15.0,1.0,-151.0,10
15.0,1.0,-1.0,0
15.0,1.0,-16.0,1
15.0,1.0,-121.0,8
15.0,1.0,-151.0,10
15.0,1.0,-151.0,10
15.0,1.0,-151.0,10
15.0,1.0,-16.0,1
15.0,1.0,-151.0,10
15.0,1.0,-151.0,10
15.0,0.0,-105.0,7
15.0,0.0,-90.0,6
15.0,1.0,-1.0,0
15.0,0.0,-60.0,4
15.0,1.0,-16.0,1
15.0,9.999778782798785e-13,-75.000000000001,5
15.0,1.0,-61.0,4
15.0,1.0,-61.0,4
15.0,9.999778782798785e-13,-75.000000000001,5
15.0,1.0,-46.0,3
15.0,1.0,-61.0,4
15.0,1.0,-61.0,4
15.0,0.0,-120.0,8
15.0,1.0,-31.0,2
15.0,1.0,-46.0,3
15.0,1.0,-76.0,5
15.0,1.0,-61.0,4
15.0,0.0,-60.0,4
15.0,1.0,-76.0,5
15.0,1.0,-46.0,3
beta,leakage,utility,mask_size
15.5,1.0,-156.0,10
15.5,1.0,-125.0,8
15.5,1.0,-156.0,10
15.5,1.0,-156.0,10
15.5,1.0,-32.0,2
15.5,1.0,-63.0,4
15.5,1.0,-16.5,1
15.5,1.0,-94.0,6
15.5,0.0,-155.0,10
15.5,1.0,-156.0,10
15.5,1.0,-16.5,1
15.5,1.0,-1.0,0
15.5,1.0,-125.0,8
15.5,1.0,-156.0,10
15.5,1.0,-125.0,8
15.5,1.0,-94.0,6
15.5,1.0,-78.5,5
15.5,1.0,-78.5,5
15.5,1.0,-156.0,10
15.5,1.0,-140.5,9
15.5,1.0,-156.0,10
15.5,1.0,-156.0,10
15.5,1.0,-94.0,6
15.5,1.0,-125.0,8
15.5,1.0,-156.0,10
15.5,1.0,-140.5,9
15.5,1.0,-156.0,10
15.5,1.0,-125.0,8
15.5,1.0,-156.0,10
15.5,1.0,-156.0,10
15.5,0.0,-93.0,6
15.5,1.0,-16.5,1
15.5,1.0,-16.5,1
15.5,1.0,-32.0,2
15.5,0.0,-93.0,6
15.5,0.0,-93.0,6
15.5,1.0,-47.5,3
15.5,1.0,-1.0,0
15.5,0.0,-93.0,6
15.5,0.0,-93.0,6
15.5,0.0,-124.0,8
15.5,0.0,-139.5,9
15.5,1.0,-140.5,9
15.5,1.0,-1.0,0
15.5,0.0,-108.5,7
15.5,0.0,-139.5,9
15.5,1.0,-63.0,4
15.5,0.0,-46.5,3
15.5,1.0,-63.0,4
15.5,0.0,-108.5,7
beta,leakage,utility,mask_size
16.0,1.0,-161.0,10
16.0,1.0,-97.0,6
16.0,0.0,-160.0,10
16.0,1.0,-161.0,10
16.0,0.0,-160.0,10
16.0,1.0,-161.0,10
16.0,0.0,-160.0,10
16.0,1.0,-161.0,10
16.0,1.0,-33.0,2
16.0,1.0,-129.0,8
16.0,1.0,-49.0,3
16.0,1.0,-33.0,2
16.0,1.0,-161.0,10
16.0,1.0,-145.0,9
16.0,1.0,-161.0,10
16.0,1.0,-161.0,10
16.0,1.0,-161.0,10
16.0,1.0,-145.0,9
16.0,1.0,-81.0,5
16.0,1.0,-129.0,8
16.0,1.0,-161.0,10
16.0,1.0,-161.0,10
16.0,1.0,-161.0,10
16.0,1.0,-17.0,1
16.0,1.0,-161.0,10
16.0,1.0,-161.0,10
16.0,1.0,-97.0,6
16.0,1.0,-161.0,10
16.0,1.0,-161.0,10
16.0,1.0,-161.0,10
16.0,9.999778782798785e-13,-64.000000000001,4
16.0,1.0,-1.0,0
16.0,1.0,-49.0,3
16.0,1.0,-33.0,2
16.0,0.0,-96.0,6
16.0,9.999778782798785e-13,-96.000000000001,6
16.0,1.0,-33.0,2
16.0,1.0,-17.0,1
16.0,9.999778782798785e-13,-80.000000000001,5
16.0,0.0,-112.0,7
16.0,1.0,-81.0,5
16.0,0.0,-128.0,8
16.0,0.0,-112.0,7
16.0,0.0,-112.0,7
16.0,1.0,-17.0,1
16.0,0.0,-128.0,8
16.0,1.0,-49.0,3
16.0,0.0,-128.0,8
16.0,1.0,-145.0,9
16.0,0.0,-160.0,10
beta,leakage,utility,mask_size
16.5,1.0,-67.0,4
16.5,1.0,-17.5,1
16.5,1.0,-166.0,10
16.5,0.0,-165.0,10
16.5,1.0,-166.0,10
16.5,1.0,-166.0,10
16.5,1.0,-116.5,7
16.5,1.0,-133.0,8
16.5,0.0,-165.0,10
16.5,1.0,-149.5,9
16.5,1.0,-149.5,9
16.5,1.0,-166.0,10
16.5,1.0,-100.0,6
16.5,1.0,-166.0,10
16.5,1.0,-166.0,10
16.5,1.0,-133.0,8
16.5,1.0,-149.5,9
16.5,1.0,-166.0,10
16.5,1.0,-166.0,10
16.5,1.0,-166.0,10
16.5,1.0,-166.0,10
16.5,1.0,-166.0,10
16.5,1.0,-166.0,10
16.5,1.0,-166.0,10
16.5,1.0,-166.0,10
16.5,1.0,-166.0,10
16.5,1.0,-166.0,10
16.5,1.0,-166.0,10
16.5,1.0,-166.0,10
16.5,1.0,-166.0,10
16.5,0.0,-115.5,7
16.5,1.0,-50.5,3
16.5,1.0,-34.0,2
16.5,0.0,-115.5,7
16.5,1.999955756559757e-12,-82.500000000002,5
16.5,9.999778782798785e-13,-82.500000000001,5
16.5,1.0,-34.0,2
16.5,9.999778782798785e-13,-82.500000000001,5
16.5,9.999778782798785e-13,-66.000000000001,4
16.5,9.999778782798785e-13,-99.000000000001,6
16.5,0.0,-148.5,9
16.5,0.0,-148.5,9
16.5,0.0,-132.0,8
16.5,0.0,-82.5,5
16.5,1.0,-50.5,3
16.5,0.0,-115.5,7
16.5,0.0,-165.0,10
16.5,0.0,-165.0,10
16.5,0.0,-99.0,6
16.5,1.0,-149.5,9
beta,leakage,utility,mask_size
17.0,1.0,-103.0,6
17.0,0.0,-170.0,10
17.0,1.0,-18.0,1
17.0,1.0,-1.0,0
17.0,0.0,-170.0,10
17.0,0.0,-170.0,10
17.0,0.0,-153.0,9
17.0,0.0,-170.0,10
17.0,1.0,-171.0,10
17.0,0.0,-136.0,8
17.0,1.0,-171.0,10
17.0,1.0,-154.0,9
17.0,1.0,-171.0,10
17.0,1.0,-171.0,10
17.0,1.0,-154.0,9
17.0,1.0,-154.0,9
17.0,1.0,-154.0,9
17.0,1.0,-137.0,8
17.0,1.0,-35.0,2
17.0,1.0,-103.0,6
17.0,1.0,-171.0,10
17.0,1.0,-154.0,9
17.0,1.0,-120.0,7
17.0,1.0,-171.0,10
17.0,1.0,-171.0,10
17.0,1.0,-137.0,8
17.0,1.0,-171.0,10
17.0,1.0,-171.0,10
17.0,1.0,-171.0,10
17.0,1.0,-171.0,10
17.0,0.0,-68.0,4
17.0,1.0,-35.0,2
17.0,1.0,-52.0,3
17.0,1.999955756559757e-12,-85.000000000002,5
17.0,0.0,-102.0,6
17.0,9.999778782798785e-13,-102.000000000001,6
17.0,0.0,-119.0,7
17.0,9.999778782798785e-13,-68.000000000001,4
17.0,1.0,-52.0,3
17.0,1.0,-1.0,0
17.0,0.0,-102.0,6
17.0,0.0,-170.0,10
17.0,1.0,-35.0,2
17.0,0.0,-136.0,8
17.0,0.0,-153.0,9
17.0,1.0,-86.0,5
17.0,1.0,-154.0,9
17.0,1.0,-52.0,3
17.0,0.0,-170.0,10
17.0,1.0,-86.0,5
beta,leakage,utility,mask_size
17.5,1.0,-1.0,0
17.5,1.0,-141.0,8
17.5,1.0,-158.5,9
17.5,0.0,-175.0,10
17.5,1.0,-176.0,10
17.5,1.0,-176.0,10
17.5,1.0,-176.0,10
17.5,1.0,-18.5,1
17.5,1.0,-176.0,10
17.5,1.0,-141.0,8
17.5,1.0,-158.5,9
17.5,1.0,-176.0,10
17.5,1.0,-1.0,0
17.5,1.0,-88.5,5
17.5,1.0,-141.0,8
17.5,1.0,-176.0,10
17.5,1.0,-18.5,1
17.5,1.0,-158.5,9
17.5,1.0,-158.5,9
17.5,1.0,-123.5,7
17.5,1.0,-176.0,10
17.5,1.0,-176.0,10
17.5,1.0,-176.0,10
17.5,1.0,-123.5,7
17.5,1.0,-176.0,10
17.5,1.0,-123.5,7
17.5,1.0,-176.0,10
17.5,1.0,-123.5,7
17.5,1.0,-123.5,7
17.5,1.0,-176.0,10
17.5,0.0,-70.0,4
17.5,0.0,-87.5,5
17.5,1.0,-36.0,2
17.5,9.999778782798785e-13,-87.500000000001,5
17.5,1.0,-36.0,2
17.5,0.0,-122.5,7
17.5,0.0,-122.5,7
17.5,0.0,-105.0,6
17.5,0.0,-105.0,6
17.5,1.0,-18.5,1
17.5,0.0,-140.0,8
17.5,1.0,-71.0,4
17.5,1.0,-88.5,5
17.5,1.0,-106.0,6
17.5,0.0,-140.0,8
17.5,1.0,-123.5,7
17.5,0.0,-175.0,10
17.5,0.0,-87.5,5
17.5,0.0,-157.5,9
17.5,0.0,-175.0,10
beta,leakage,utility,mask_size
18.0,0.0,-162.0,9
18.0,0.0,-180.0,10
18.0,1.0,-181.0,10
18.0,1.0,-109.0,6
18.0,1.0,-181.0,10
18.0,1.0,-19.0,1
18.0,1.0,-181.0,10
18.0,1.0,-181.0,10
18.0,1.0,-181.0,10
18.0,1.0,-181.0,10
18.0,1.0,-55.0,3
18.0,1.0,-55.0,3
18.0,1.0,-181.0,10
18.0,1.0,-37.0,2
18.0,1.0,-181.0,10
18.0,1.0,-127.0,7
