dataset,target_attr,tau,rho,zone_size,num_edges_after_tau,mask,mask_size,leakage,active_edges,blocked_edges,num_chains,active_chains,blocked_chains,max_chain_weight,sum_chain_weight,chains,chain_weights
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,iata_code,wikipedia_link}",3,0.1507991094099438,5,4,3,3,0,0.0713128038897893,0.1587256624533771,"[['e1'],['e3'],['e4']]","[0.07131280389,0.053053053053,0.034359805511]"
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,keywords,local_code}",3,0.23099870911155784,7,2,5,5,0,0.0732925586136595,0.254887915438374,"[['e0'],['e2'],['e3'],['e5'],['e6']]","[0.073292558614,0.071003307607,0.053053053053,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,keywords,municipality}",3,0.23099870911155784,7,2,5,5,0,0.0732925586136595,0.254887915438374,"[['e0'],['e2'],['e3'],['e5'],['e6']]","[0.073292558614,0.071003307607,0.053053053053,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,keywords,scheduled_service}",3,0.23099870911155784,7,2,5,5,0,0.0732925586136595,0.254887915438374,"[['e0'],['e2'],['e3'],['e5'],['e6']]","[0.073292558614,0.071003307607,0.053053053053,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,keywords,type}",3,0.10675570582422578,4,5,3,3,0,0.053053053053053,0.1105920492172173,"[['e3'],['e5'],['e6']]","[0.053053053053,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,keywords,wikipedia_link}",3,0.1457981155437541,5,4,3,3,0,0.0710033076074972,0.15305305305305292,"[['e2'],['e3'],['e5']]","[0.071003307607,0.053053053053,0.028996692393]"
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,local_code,municipality}",3,0.3103768028474837,9,0,7,7,0,0.0732925586136595,0.3605605248386981,"[['e0'],['e1'],['e2'],['e3'],['e4'],['e5'],['e6']]","[0.073292558614,0.07131280389,0.071003307607,0.053053053053,0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,local_code,scheduled_service}",3,0.3103768028474837,9,0,7,7,0,0.0732925586136595,0.3605605248386981,"[['e0'],['e1'],['e2'],['e3'],['e4'],['e5'],['e6']]","[0.073292558614,0.07131280389,0.071003307607,0.053053053053,0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,local_code,type}",3,0.13744740604550032,6,3,4,4,0,0.053053053053053,0.1449518547277521,"[['e3'],['e4'],['e5'],['e6']]","[0.053053053053,0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,local_code,wikipedia_link}",3,0.23397081181509072,7,2,5,5,0,0.0713128038897893,0.258725662453377,"[['e1'],['e2'],['e3'],['e4'],['e5']]","[0.07131280389,0.071003307607,0.053053053053,0.034359805511,0.028996692393]"
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,municipality,scheduled_service}",3,0.3103768028474837,9,0,7,7,0,0.0732925586136595,0.3605605248386981,"[['e0'],['e1'],['e2'],['e3'],['e4'],['e5'],['e6']]","[0.073292558614,0.07131280389,0.071003307607,0.053053053053,0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,municipality,type}",3,0.13744740604550032,6,3,4,4,0,0.053053053053053,0.1449518547277521,"[['e3'],['e4'],['e5'],['e6']]","[0.053053053053,0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,municipality,wikipedia_link}",3,0.23397081181509072,7,2,5,5,0,0.0713128038897893,0.258725662453377,"[['e1'],['e2'],['e3'],['e4'],['e5']]","[0.07131280389,0.071003307607,0.053053053053,0.034359805511,0.028996692393]"
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,scheduled_service,type}",3,0.13744740604550032,6,3,4,4,0,0.053053053053053,0.1449518547277521,"[['e3'],['e4'],['e5'],['e6']]","[0.053053053053,0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,scheduled_service,wikipedia_link}",3,0.23397081181509072,7,2,5,5,0,0.0713128038897893,0.258725662453377,"[['e1'],['e2'],['e3'],['e4'],['e5']]","[0.07131280389,0.071003307607,0.053053053053,0.034359805511,0.028996692393]"
airport,iso_country,0.1,0.9,11,9,"{elevation_ft,type,wikipedia_link}",3,0.11210483245607117,5,4,3,3,0,0.053053053053053,0.11640955095609051,"[['e3'],['e4'],['e5']]","[0.053053053053,0.034359805511,0.028996692393]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,home_link,iata_code}",3,0.1926695436975,6,3,4,4,0,0.0732925586136595,0.20750747178564521,"[['e0'],['e1'],['e4'],['e6']]","[0.073292558614,0.07131280389,0.034359805511,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,home_link,keywords}",3,0.18791512727531334,6,3,4,4,0,0.0732925586136595,0.201834862385321,"[['e0'],['e2'],['e5'],['e6']]","[0.073292558614,0.071003307607,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,home_link,local_code}",3,0.27174040808101096,8,1,6,6,0,0.0732925586136595,0.30750747178564514,"[['e0'],['e1'],['e2'],['e4'],['e5'],['e6']]","[0.073292558614,0.07131280389,0.071003307607,0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,home_link,municipality}",3,0.27174040808101096,8,1,6,6,0,0.0732925586136595,0.30750747178564514,"[['e0'],['e1'],['e2'],['e4'],['e5'],['e6']]","[0.073292558614,0.07131280389,0.071003307607,0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,home_link,scheduled_service}",3,0.27174040808101096,8,1,6,6,0,0.0732925586136595,0.30750747178564514,"[['e0'],['e1'],['e2'],['e4'],['e5'],['e6']]","[0.073292558614,0.07131280389,0.071003307607,0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,home_link,type}",3,0.08912257784297561,4,5,3,3,0,0.0343598055105348,0.0918988016746991,"[['e4'],['e5'],['e6']]","[0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,home_link,wikipedia_link}",3,0.19105374313242673,6,3,4,4,0,0.0713128038897893,0.205672609400324,"[['e1'],['e2'],['e4'],['e5']]","[0.07131280389,0.071003307607,0.034359805511,0.028996692393]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,iata_code,keywords}",3,0.1475043103321887,5,4,3,3,0,0.0732925586136595,0.1548879154383741,"[['e0'],['e3'],['e6']]","[0.073292558614,0.053053053053,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,iata_code,local_code}",3,0.23550088922706203,7,2,5,5,0,0.0732925586136595,0.26056052483869824,"[['e0'],['e1'],['e3'],['e4'],['e6']]","[0.073292558614,0.07131280389,0.053053053053,0.034359805511,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,iata_code,municipality}",3,0.23550088922706203,7,2,5,5,0,0.0732925586136595,0.26056052483869824,"[['e0'],['e1'],['e3'],['e4'],['e6']]","[0.073292558614,0.07131280389,0.053053053053,0.034359805511,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,iata_code,scheduled_service}",3,0.23550088922706203,7,2,5,5,0,0.0732925586136595,0.26056052483869824,"[['e0'],['e1'],['e3'],['e4'],['e6']]","[0.073292558614,0.07131280389,0.053053053053,0.034359805511,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,iata_code,type}",3,0.11168933494182909,5,4,3,3,0,0.053053053053053,0.11595516233524941,"[['e3'],['e4'],['e6']]","[0.053053053053,0.034359805511,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,iata_code,wikipedia_link}",3,0.1507991094099438,5,4,3,3,0,0.0713128038897893,0.1587256624533771,"[['e1'],['e3'],['e4']]","[0.07131280389,0.053053053053,0.034359805511]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,keywords,local_code}",3,0.23099870911155784,7,2,5,5,0,0.0732925586136595,0.254887915438374,"[['e0'],['e2'],['e3'],['e5'],['e6']]","[0.073292558614,0.071003307607,0.053053053053,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,keywords,municipality}",3,0.23099870911155784,7,2,5,5,0,0.0732925586136595,0.254887915438374,"[['e0'],['e2'],['e3'],['e5'],['e6']]","[0.073292558614,0.071003307607,0.053053053053,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,keywords,scheduled_service}",3,0.23099870911155784,7,2,5,5,0,0.0732925586136595,0.254887915438374,"[['e0'],['e2'],['e3'],['e5'],['e6']]","[0.073292558614,0.071003307607,0.053053053053,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,keywords,type}",3,0.10675570582422578,4,5,3,3,0,0.053053053053053,0.1105920492172173,"[['e3'],['e5'],['e6']]","[0.053053053053,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,keywords,wikipedia_link}",3,0.1457981155437541,5,4,3,3,0,0.0710033076074972,0.15305305305305292,"[['e2'],['e3'],['e5']]","[0.071003307607,0.053053053053,0.028996692393]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,local_code,municipality}",3,0.3103768028474837,9,0,7,7,0,0.0732925586136595,0.3605605248386981,"[['e0'],['e1'],['e2'],['e3'],['e4'],['e5'],['e6']]","[0.073292558614,0.07131280389,0.071003307607,0.053053053053,0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,local_code,scheduled_service}",3,0.3103768028474837,9,0,7,7,0,0.0732925586136595,0.3605605248386981,"[['e0'],['e1'],['e2'],['e3'],['e4'],['e5'],['e6']]","[0.073292558614,0.07131280389,0.071003307607,0.053053053053,0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,local_code,type}",3,0.13744740604550032,6,3,4,4,0,0.053053053053053,0.1449518547277521,"[['e3'],['e4'],['e5'],['e6']]","[0.053053053053,0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,local_code,wikipedia_link}",3,0.23397081181509072,7,2,5,5,0,0.0713128038897893,0.258725662453377,"[['e1'],['e2'],['e3'],['e4'],['e5']]","[0.07131280389,0.071003307607,0.053053053053,0.034359805511,0.028996692393]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,municipality,scheduled_service}",3,0.3103768028474837,9,0,7,7,0,0.0732925586136595,0.3605605248386981,"[['e0'],['e1'],['e2'],['e3'],['e4'],['e5'],['e6']]","[0.073292558614,0.07131280389,0.071003307607,0.053053053053,0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,municipality,type}",3,0.13744740604550032,6,3,4,4,0,0.053053053053053,0.1449518547277521,"[['e3'],['e4'],['e5'],['e6']]","[0.053053053053,0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,municipality,wikipedia_link}",3,0.23397081181509072,7,2,5,5,0,0.0713128038897893,0.258725662453377,"[['e1'],['e2'],['e3'],['e4'],['e5']]","[0.07131280389,0.071003307607,0.053053053053,0.034359805511,0.028996692393]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,scheduled_service,type}",3,0.13744740604550032,6,3,4,4,0,0.053053053053053,0.1449518547277521,"[['e3'],['e4'],['e5'],['e6']]","[0.053053053053,0.034359805511,0.028996692393,0.028542303772]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,scheduled_service,wikipedia_link}",3,0.23397081181509072,7,2,5,5,0,0.0713128038897893,0.258725662453377,"[['e1'],['e2'],['e3'],['e4'],['e5']]","[0.07131280389,0.071003307607,0.053053053053,0.034359805511,0.028996692393]"
airport,iso_country,0.1,0.9,11,9,"{gps_code,type,wikipedia_link}",3,0.11210483245607117,5,4,3,3,0,0.053053053053053,0.11640955095609051,"[['e3'],['e4'],['e5']]","[0.053053053053,0.034359805511,0.028996692393]"
