dataset,target_cell,tau,rho,mask_size,leakage
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,4,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
flight,OriginCityMarketId,0.9,1.0,5,1.000000
