alpha,leakage,utility,mask_size
95,1.0,-96.5,3
95,1.0,-100.0,10
95,1.0,-100.0,10
95,1.0,-100.0,10
95,1.0,-100.0,10
95,1.0,-100.0,10
95,1.0,-100.0,10
95,1.0,-100.0,10
95,1.0,-100.0,10
95,1.0,-100.0,10
95,1.0,-100.0,10
95,1.0,-98.5,7
95,1.0,-100.0,10
95,0.0,-3.5,7
95,0.0,-3.5,7
95,1.0,-95.5,1
95,0.0,-3.0,6
95,1.0,-96.0,2
95,0.0,-3.5,7
95,9.999778782798785e-13,-2.500000000094998,5
95,0.0,-3.5,7
95,0.0,-3.5,7
95,0.0,-3.5,7
95,0.0,-4.5,9
95,0.0,-5.0,10
95,0.0,-5.0,10
95,0.0,-3.5,7
95,0.0,-5.0,10
95,1.0,-99.5,9
95,0.0,-5.0,10
95,1.0,-96.5,3
95,1.0,-96.0,2
95,0.0,-4.5,9
alpha,leakage,utility,mask_size
96,0.0,-5.0,10
96,0.0,-5.0,10
96,0.0,-5.0,10
96,1.0,-101.0,10
96,1.0,-99.5,7
96,0.0,-5.0,10
96,1.0,-101.0,10
96,0.0,-5.0,10
96,1.0,-97.5,3
96,1.0,-101.0,10
96,1.0,-101.0,10
96,1.0,-101.0,10
96,1.0,-101.0,10
96,1.0,-100.5,9
96,1.0,-100.0,8
96,1.0,-101.0,10
96,1.0,-101.0,10
96,1.0,-101.0,10
96,1.0,-101.0,10
96,1.0,-101.0,10
96,1.0,-101.0,10
96,1.0,-101.0,10
96,1.0,-98.0,4
96,1.0,-101.0,10
96,1.0,-101.0,10
96,1.0,-101.0,10
96,1.0,-101.0,10
96,1.0,-101.0,10
96,1.0,-101.0,10
96,1.0,-101.0,10
96,0.0,-3.5,7
96,1.0,-97.5,3
96,1.0,-97.0,2
96,1.0,-96.0,0
96,0.0,-3.5,7
96,0.0,-3.5,7
96,0.0,-3.5,7
96,1.0,-97.5,3
96,1.0,-97.0,2
96,9.999778782798785e-13,-2.000000000095998,4
96,1.0,-100.5,9
96,0.0,-4.0,8
96,0.0,-4.5,9
96,0.0,-5.0,10
96,1.0,-97.5,3
96,0.0,-5.0,10
96,0.0,-5.0,10
96,1.0,-100.5,9
96,1.0,-98.5,5
96,0.0,-4.5,9
alpha,leakage,utility,mask_size
97,1.0,-100.0,6
97,1.0,-102.0,10
97,1.0,-102.0,10
97,1.0,-97.0,0
97,0.0,-5.0,10
97,1.0,-102.0,10
97,1.0,-102.0,10
97,1.0,-100.5,7
97,0.0,-5.0,10
97,1.0,-102.0,10
97,1.0,-102.0,10
97,1.0,-102.0,10
97,1.0,-102.0,10
97,1.0,-100.0,6
97,1.0,-101.0,8
97,1.0,-100.0,6
97,1.0,-100.5,7
97,1.0,-97.0,0
97,1.0,-100.0,6
97,1.0,-99.5,5
97,1.0,-102.0,10
97,1.0,-102.0,10
97,1.0,-102.0,10
97,1.0,-102.0,10
97,1.0,-102.0,10
97,1.0,-102.0,10
97,1.0,-102.0,10
97,1.0,-102.0,10
97,1.0,-101.5,9
97,1.0,-102.0,10
97,0.0,-3.0,6
97,0.0,-3.5,7
97,0.0,-3.5,7
97,1.0,-97.5,1
97,0.0,-3.0,6
97,0.0,-2.0,4
97,0.0,-2.5,5
97,9.999778782798785e-13,-2.500000000096998,5
97,0.0,-3.5,7
97,0.0,-3.5,7
97,0.0,-4.0,8
97,0.0,-5.0,10
97,0.0,-4.0,8
97,0.0,-5.0,10
97,0.0,-5.0,10
97,0.0,-3.0,6
97,0.0,-4.5,9
97,0.0,-5.0,10
97,0.0,-5.0,10
97,0.0,-5.0,10
alpha,leakage,utility,mask_size
98,1.0,-99.0,2
98,1.0,-103.0,10
98,0.0,-4.5,9
98,1.0,-103.0,10
98,1.0,-103.0,10
98,0.0,-5.0,10
98,1.0,-102.5,9
98,1.0,-103.0,10
98,1.0,-103.0,10
98,0.0,-5.0,10
98,1.0,-100.0,4
98,1.0,-103.0,10
98,1.0,-103.0,10
98,1.0,-100.0,4
98,1.0,-103.0,10
98,1.0,-102.0,8
98,1.0,-103.0,10
98,1.0,-102.0,8
98,1.0,-103.0,10
98,1.0,-103.0,10
98,1.0,-103.0,10
98,1.0,-103.0,10
98,1.0,-103.0,10
98,1.0,-102.5,9
98,1.0,-103.0,10
98,1.0,-103.0,10
98,1.0,-103.0,10
98,1.0,-103.0,10
98,1.0,-103.0,10
98,1.0,-103.0,10
98,9.999778782798785e-13,-2.000000000097998,4
98,1.0,-98.0,0
98,0.0,-2.5,5
98,1.0,-100.0,4
98,0.0,-3.5,7
98,1.0,-99.0,2
98,9.999778782798785e-13,-2.500000000097998,5
98,0.0,-2.5,5
98,0.0,-3.0,6
98,0.0,-3.5,7
98,0.0,-4.5,9
98,0.0,-4.5,9
98,0.0,-4.5,9
98,1.0,-100.0,4
98,0.0,-3.5,7
98,0.0,-5.0,10
98,0.0,-4.5,9
98,0.0,-5.0,10
98,0.0,-5.0,10
98,0.0,-4.0,8
alpha,leakage,utility,mask_size
99,1.0,-104.0,10
99,1.0,-104.0,10
99,1.0,-104.0,10
99,1.0,-102.5,7
99,0.0,-5.0,10
99,1.0,-104.0,10
99,1.0,-104.0,10
99,1.0,-101.0,4
99,1.0,-104.0,10
99,0.0,-5.0,10
99,1.0,-104.0,10
99,1.0,-104.0,10
99,1.0,-104.0,10
99,1.0,-104.0,10
99,1.0,-103.5,9
99,1.0,-102.0,6
99,1.0,-103.5,9
99,1.0,-104.0,10
99,1.0,-103.0,8
99,1.0,-104.0,10
99,1.0,-104.0,10
99,1.0,-104.0,10
99,1.0,-104.0,10
99,1.0,-104.0,10
99,1.0,-104.0,10
99,1.0,-100.5,3
99,1.0,-104.0,10
99,1.0,-104.0,10
99,1.0,-102.5,7
99,1.0,-104.0,10
99,1.0,-99.5,1
99,9.999778782798785e-13,-2.5000000000989977,5
99,0.0,-3.0,6
99,0.0,-3.5,7
99,0.0,-3.5,7
99,0.0,-2.5,5
99,9.999778782798785e-13,-2.0000000000989977,4
99,0.0,-3.5,7
99,9.999778782798785e-13,-2.5000000000989977,5
99,0.0,-3.5,7
99,0.0,-3.5,7
99,0.0,-4.5,9
99,0.0,-5.0,10
99,0.0,-4.5,9
99,0.0,-4.0,8
99,0.0,-5.0,10
99,1.0,-102.0,6
99,0.0,-4.5,9
99,0.0,-5.0,10
99,0.0,-2.5,5
alpha,leakage,utility,mask_size
100,0.0,-5.0,10
100,0.0,-5.0,10
100,1.0,-105.0,10
100,1.0,-105.0,10
100,1.0,-105.0,10
100,0.0,-5.0,10
100,1.0,-105.0,10
100,0.0,-5.0,10
100,1.0,-101.5,3
100,1.0,-104.5,9
100,1.0,-105.0,10
100,1.0,-103.5,7
100,1.0,-101.5,3
100,1.0,-102.5,5
100,1.0,-105.0,10
100,1.0,-105.0,10
100,1.0,-105.0,10
100,1.0,-104.0,8
100,1.0,-105.0,10
100,1.0,-105.0,10
100,1.0,-103.0,6
100,1.0,-105.0,10
100,1.0,-105.0,10
100,1.0,-105.0,10
100,1.0,-105.0,10
100,1.0,-105.0,10
100,1.0,-105.0,10
100,1.0,-105.0,10
100,1.0,-105.0,10
100,1.0,-105.0,10
100,0.0,-3.5,7
100,0.0,-3.0,6
100,0.0,-3.5,7
100,0.0,-2.5,5
100,1.0,-102.0,4
100,1.0,-100.5,1
100,0.0,-3.0,6
100,1.0,-100.0,0
100,9.999778782798785e-13,-3.000000000099998,6
100,0.0,-2.5,5
100,1.0,-100.0,0
100,1.0,-103.0,6
100,0.0,-5.0,10
100,1.0,-101.5,3
100,0.0,-4.5,9
100,1.0,-104.0,8
100,0.0,-4.0,8
100,0.0,-5.0,10
100,1.0,-104.5,9
100,0.0,-3.5,7
alpha,leakage,utility,mask_size
101,1.0,-102.5,3
101,1.0,-105.5,9
101,1.0,-106.0,10
101,1.0,-106.0,10
101,1.0,-106.0,10
101,0.0,-5.0,10
101,1.0,-104.0,6
101,1.0,-106.0,10
101,1.0,-106.0,10
101,1.0,-105.0,8
101,1.0,-101.0,0
101,1.0,-106.0,10
101,1.0,-106.0,10
101,1.0,-106.0,10
101,1.0,-103.5,5
101,1.0,-105.0,8
101,1.0,-106.0,10
101,1.0,-106.0,10
101,1.0,-106.0,10
101,1.0,-104.5,7
101,1.0,-106.0,10
101,1.0,-106.0,10
101,1.0,-106.0,10
101,1.0,-106.0,10
101,1.0,-106.0,10
101,1.0,-106.0,10
101,1.0,-104.0,6
101,1.0,-106.0,10
101,1.0,-106.0,10
101,1.0,-106.0,10
101,0.0,-3.0,6
101,0.0,-3.5,7
101,0.0,-3.5,7
101,9.999778782798785e-13,-2.500000000100998,5
101,9.999778782798785e-13,-3.000000000100998,6
101,1.0,-102.5,3
101,1.0,-102.5,3
101,1.0,-103.0,4
101,0.0,-2.5,5
101,9.999778782798785e-13,-2.500000000100998,5
101,1.0,-103.0,4
101,0.0,-3.5,7
101,1.0,-101.5,1
101,0.0,-3.5,7
101,0.0,-5.0,10
101,1.0,-101.5,1
101,0.0,-5.0,10
101,0.0,-3.5,7
101,1.0,-103.5,5
101,0.0,-5.0,10
alpha,leakage,utility,mask_size
102,1.0,-105.0,6
102,1.0,-107.0,10
102,0.0,-5.0,10
102,1.0,-107.0,10
102,1.0,-107.0,10
102,1.0,-103.5,3
102,1.0,-103.0,2
102,1.0,-107.0,10
102,1.0,-104.0,4
102,0.0,-5.0,10
102,1.0,-104.5,5
102,1.0,-103.5,3
102,1.0,-107.0,10
102,1.0,-106.0,8
102,1.0,-107.0,10
102,1.0,-107.0,10
102,1.0,-105.0,6
102,1.0,-107.0,10
102,1.0,-107.0,10
102,1.0,-103.5,3
102,1.0,-107.0,10
102,1.0,-107.0,10
102,1.0,-107.0,10
102,1.0,-107.0,10
102,1.0,-107.0,10
102,1.0,-107.0,10
102,1.0,-107.0,10
102,1.0,-107.0,10
102,1.0,-107.0,10
102,1.0,-107.0,10
102,0.0,-3.5,7
102,1.0,-103.5,3
102,9.999778782798785e-13,-2.5000000001019975,5
102,9.999778782798785e-13,-2.5000000001019975,5
102,0.0,-3.5,7
102,9.999778782798785e-13,-2.5000000001019975,5
102,1.0,-102.5,1
102,0.0,-3.0,6
102,1.0,-103.5,3
102,1.0,-103.0,2
102,1.0,-103.5,3
102,0.0,-5.0,10
102,0.0,-5.0,10
102,1.0,-106.0,8
102,0.0,-5.0,10
102,0.0,-4.0,8
102,0.0,-4.5,9
102,1.0,-102.0,0
102,1.0,-104.0,4
102,0.0,-3.5,7
alpha,leakage,utility,mask_size
103,0.0,-5.0,10
103,0.0,-5.0,10
103,1.0,-108.0,10
103,1.0,-108.0,10
103,1.0,-108.0,10
103,1.0,-108.0,10
103,1.0,-103.0,0
103,1.0,-108.0,10
103,0.0,-5.0,10
103,1.0,-108.0,10
103,1.0,-108.0,10
103,1.0,-106.5,7
103,1.0,-107.5,9
103,1.0,-108.0,10
103,1.0,-106.0,6
103,1.0,-105.5,5
103,1.0,-107.0,8
103,1.0,-106.5,7
103,1.0,-106.5,7
103,1.0,-108.0,10
103,1.0,-108.0,10
103,1.0,-108.0,10
103,1.0,-106.0,6
103,1.0,-106.0,6
103,1.0,-108.0,10
103,1.0,-108.0,10
103,1.0,-108.0,10
103,1.0,-108.0,10
103,1.0,-107.5,9
103,1.0,-108.0,10
103,0.0,-3.0,6
103,1.0,-105.0,4
103,0.0,-3.0,6
103,0.0,-3.5,7
103,9.999778782798785e-13,-3.0000000001029976,6
103,0.0,-2.5,5
103,1.0,-104.5,3
103,1.0,-103.5,1
103,0.0,-3.5,7
103,0.0,-3.5,7
103,0.0,-5.0,10
103,0.0,-2.5,5
103,1.0,-106.0,6
103,0.0,-4.5,9
103,0.0,-4.0,8
103,0.0,-5.0,10
103,1.0,-103.0,0
103,1.0,-104.0,2
103,1.0,-105.0,4
103,0.0,-3.0,6
alpha,leakage,utility,mask_size
104,1.0,-108.5,9
104,1.0,-109.0,10
104,0.0,-5.0,10
104,1.0,-104.0,0
104,1.0,-106.0,4
104,1.0,-107.0,6
104,1.0,-106.0,4
104,0.0,-5.0,10
104,1.0,-109.0,10
104,0.0,-4.5,9
104,1.0,-108.5,9
104,1.0,-109.0,10
104,1.0,-109.0,10
104,1.0,-109.0,10
104,1.0,-105.5,3
104,1.0,-105.0,2
104,1.0,-108.5,9
104,1.0,-109.0,10
104,1.0,-109.0,10
104,1.0,-109.0,10
104,1.0,-105.5,3
104,1.0,-109.0,10
104,1.0,-109.0,10
104,1.0,-109.0,10
104,1.0,-109.0,10
104,1.0,-109.0,10
104,1.0,-109.0,10
104,1.0,-109.0,10
104,1.0,-109.0,10
104,1.0,-109.0,10
104,1.0,-106.0,4
104,9.999778782798785e-13,-2.0000000001039977,4
104,0.0,-2.5,5
104,0.0,-3.5,7
104,0.0,-2.0,4
104,0.0,-2.5,5
104,1.0,-106.0,4
104,1.0,-105.5,3
104,0.0,-3.0,6
104,9.999778782798785e-13,-2.5000000001039977,5
104,0.0,-4.5,9
104,0.0,-4.5,9
104,0.0,-5.0,10
104,1.0,-104.0,0
104,0.0,-5.0,10
104,1.0,-107.5,7
104,0.0,-3.5,7
104,0.0,-4.0,8
104,1.0,-107.0,6
104,0.0,-4.0,8
alpha,leakage,utility,mask_size
105,0.0,-5.0,10
105,0.0,-4.5,9
105,1.0,-110.0,10
105,1.0,-110.0,10
105,0.0,-5.0,10
105,0.0,-5.0,10
105,1.0,-110.0,10
105,1.0,-110.0,10
105,1.0,-110.0,10
105,0.0,-5.0,10
105,1.0,-110.0,10
105,1.0,-110.0,10
105,1.0,-109.5,9
105,1.0,-105.5,1
105,1.0,-106.5,3
105,1.0,-110.0,10
105,1.0,-110.0,10
105,1.0,-110.0,10
105,1.0,-108.0,6
105,1.0,-110.0,10
105,1.0,-110.0,10
105,1.0,-110.0,10
105,1.0,-110.0,10
105,1.0,-110.0,10
105,1.0,-110.0,10
105,1.0,-110.0,10
105,1.0,-110.0,10
105,1.0,-107.0,4
105,1.0,-110.0,10
105,1.0,-110.0,10
105,1.0,-105.5,1
105,0.0,-3.0,6
105,1.0,-106.0,2
105,1.0,-106.0,2
105,0.0,-3.0,6
105,1.0,-106.0,2
105,1.0,-106.5,3
105,0.0,-2.5,5
105,0.0,-3.0,6
105,0.0,-3.5,7
105,1.0,-106.5,3
105,0.0,-5.0,10
105,1.0,-106.0,2
105,0.0,-5.0,10
105,0.0,-3.5,7
105,1.0,-106.0,2
105,0.0,-4.5,9
105,0.0,-5.0,10
105,0.0,-5.0,10
105,1.0,-106.5,3
alpha,leakage,utility,mask_size
106,1.0,-111.0,10
106,1.0,-111.0,10
106,1.0,-108.5,5
106,1.0,-111.0,10
106,0.0,-5.0,10
106,1.0,-111.0,10
106,0.0,-5.0,10
106,0.0,-5.0,10
106,1.0,-111.0,10
106,1.0,-106.5,1
106,1.0,-110.5,9
106,1.0,-109.5,7
106,1.0,-108.0,4
106,1.0,-110.5,9
106,1.0,-111.0,10
106,1.0,-111.0,10
106,1.0,-109.5,7
106,1.0,-109.0,6
106,1.0,-111.0,10
106,1.0,-111.0,10
106,1.0,-111.0,10
106,1.0,-111.0,10
106,1.0,-111.0,10
106,1.0,-111.0,10
106,1.0,-111.0,10
106,1.0,-111.0,10
106,1.0,-111.0,10
106,1.0,-111.0,10
106,1.0,-111.0,10
106,1.0,-111.0,10
106,0.0,-3.5,7
106,1.0,-106.5,1
106,9.999778782798785e-13,-2.500000000105998,5
106,0.0,-2.5,5
106,0.0,-3.5,7
106,1.0,-107.0,2
106,1.0,-107.0,2
106,9.999778782798785e-13,-2.500000000105998,5
106,0.0,-3.5,7
106,1.0,-106.0,0
106,0.0,-5.0,10
106,1.0,-109.0,6
106,0.0,-4.0,8
106,1.0,-107.0,2
106,1.0,-106.5,1
106,0.0,-2.5,5
106,0.0,-3.5,7
106,1.0,-107.5,3
106,0.0,-3.5,7
106,1.0,-110.0,8
alpha,leakage,utility,mask_size
107,1.0,-111.5,9
107,1.0,-112.0,10
107,1.0,-111.5,9
107,1.0,-112.0,10
107,1.0,-107.0,0
107,0.0,-5.0,10
107,1.0,-112.0,10
107,1.0,-112.0,10
107,1.0,-112.0,10
107,0.0,-5.0,10
107,1.0,-112.0,10
107,1.0,-112.0,10
107,1.0,-112.0,10
107,1.0,-112.0,10
107,1.0,-112.0,10
107,1.0,-110.0,6
107,1.0,-112.0,10
107,1.0,-111.5,9
107,1.0,-112.0,10
107,1.0,-112.0,10
107,1.0,-112.0,10
107,1.0,-112.0,10
107,1.0,-112.0,10
107,1.0,-111.5,9
107,1.0,-110.0,6
107,1.0,-112.0,10
107,1.0,-112.0,10
107,1.0,-112.0,10
107,1.0,-112.0,10
107,1.0,-112.0,10
107,9.999778782798785e-13,-2.5000000001069975,5
107,1.0,-109.0,4
107,0.0,-3.5,7
107,0.0,-3.5,7
107,0.0,-3.0,6
107,0.0,-3.5,7
107,1.0,-109.0,4
107,9.999778782798785e-13,-3.0000000001069975,6
107,0.0,-3.5,7
107,1.0,-107.5,1
107,0.0,-5.0,10
107,0.0,-4.5,9
107,0.0,-3.5,7
107,0.0,-4.5,9
107,0.0,-5.0,10
107,0.0,-3.5,7
107,0.0,-4.0,8
107,0.0,-2.0,4
107,0.0,-5.0,10
107,1.0,-110.0,6
alpha,leakage,utility,mask_size
108,1.0,-110.5,5
108,1.0,-113.0,10
108,1.0,-111.5,7
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-110.5,5
108,1.0,-113.0,10
108,1.0,-112.5,9
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-110.5,5
108,1.0,-112.5,9
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,1.0,-113.0,10
108,9.999778782798785e-13,-2.5000000001079976,5
108,0.0,-3.5,7
108,0.0,-3.5,7
108,0.0,-3.0,6
108,0.0,-3.0,6
108,0.0,-3.5,7
108,1.0,-110.0,4
108,0.0,-3.0,6
108,1.0,-109.5,3
108,1.0,-108.5,1
108,0.0,-3.0,6
108,1.0,-112.5,9
108,1.0,-112.5,9
108,0.0,-5.0,10
108,0.0,-3.5,7
108,1.0,-108.5,1
108,1.0,-110.5,5
108,0.0,-3.0,6
108,0.0,-4.0,8
108,1.0,-112.5,9
alpha,leakage,utility,mask_size
109,1.0,-110.0,2
109,0.0,-5.0,10
109,1.0,-114.0,10
109,1.0,-113.0,8
109,1.0,-114.0,10
109,1.0,-114.0,10
109,0.0,-5.0,10
109,1.0,-114.0,10
109,0.0,-5.0,10
109,0.0,-5.0,10
109,1.0,-114.0,10
109,1.0,-113.5,9
109,1.0,-111.0,4
109,1.0,-112.5,7
109,1.0,-111.5,5
109,1.0,-110.5,3
109,1.0,-114.0,10
109,1.0,-114.0,10
109,1.0,-114.0,10
109,1.0,-114.0,10
109,1.0,-112.0,6
109,1.0,-114.0,10
109,1.0,-114.0,10
109,1.0,-114.0,10
109,1.0,-114.0,10
109,1.0,-114.0,10
109,1.0,-114.0,10
109,1.0,-114.0,10
109,1.0,-114.0,10
109,1.0,-114.0,10
109,1.999955756559757e-12,-2.0000000002179954,4
109,1.0,-109.5,1
109,0.0,-3.5,7
109,0.0,-3.5,7
109,0.0,-3.5,7
109,0.0,-3.5,7
109,1.0,-110.5,3
109,1.0,-109.5,1
109,0.0,-3.5,7
109,0.0,-3.0,6
109,1.0,-109.5,1
109,0.0,-4.0,8
109,0.0,-4.0,8
109,1.0,-112.0,6
109,0.0,-5.0,10
109,0.0,-5.0,10
109,0.0,-5.0,10
109,0.0,-4.0,8
109,1.0,-111.0,4
109,0.0,-4.0,8
alpha,leakage,utility,mask_size
110,1.0,-115.0,10
110,0.0,-5.0,10
110,0.0,-5.0,10
110,1.0,-115.0,10
110,1.0,-112.5,5
110,1.0,-115.0,10
110,1.0,-115.0,10
110,1.0,-113.5,7
110,1.0,-115.0,10
110,1.0,-115.0,10
110,1.0,-114.0,8
110,1.0,-115.0,10
110,1.0,-114.5,9
110,1.0,-115.0,10
110,1.0,-111.0,2
110,1.0,-115.0,10
110,1.0,-112.5,5
110,1.0,-112.5,5
110,1.0,-115.0,10
110,1.0,-115.0,10
110,1.0,-115.0,10
110,1.0,-110.0,0
110,1.0,-115.0,10
110,1.0,-115.0,10
110,1.0,-115.0,10
110,1.0,-115.0,10
110,1.0,-115.0,10
110,1.0,-115.0,10
110,1.0,-112.5,5
110,1.0,-115.0,10
110,0.0,-3.5,7
110,9.999778782798785e-13,-2.5000000001099973,5
110,9.999778782798785e-13,-2.0000000001099973,4
110,1.0,-111.5,3
110,1.999955756559757e-12,-2.000000000219995,4
110,0.0,-3.0,6
110,0.0,-3.0,6
110,0.0,-3.5,7
110,1.0,-111.0,2
110,0.0,-3.5,7
110,0.0,-3.0,6
110,0.0,-2.5,5
110,0.0,-5.0,10
110,0.0,-2.5,5
110,1.0,-111.0,2
110,0.0,-3.5,7
110,1.0,-114.0,8
110,1.0,-111.5,3
110,0.0,-5.0,10
110,0.0,-4.5,9
alpha,leakage,utility,mask_size
111,1.0,-116.0,10
111,1.0,-114.5,7
111,0.0,-5.0,10
111,1.0,-116.0,10
111,0.0,-5.0,10
111,0.0,-5.0,10
111,1.0,-116.0,10
111,1.0,-116.0,10
111,1.0,-114.0,6
111,0.0,-5.0,10
111,1.0,-116.0,10
111,1.0,-116.0,10
111,1.0,-114.5,7
111,1.0,-111.5,1
111,1.0,-115.0,8
111,1.0,-116.0,10
111,1.0,-116.0,10
111,1.0,-115.5,9
111,1.0,-116.0,10
111,1.0,-112.5,3
111,1.0,-116.0,10
111,1.0,-116.0,10
111,1.0,-116.0,10
111,1.0,-116.0,10
111,1.0,-114.0,6
111,1.0,-115.5,9
111,1.0,-116.0,10
111,1.0,-116.0,10
111,1.0,-116.0,10
111,1.0,-116.0,10
111,0.0,-3.5,7
111,1.0,-111.5,1
111,0.0,-3.5,7
111,1.0,-112.0,2
111,0.0,-3.5,7
111,9.999778782798785e-13,-2.5000000001109974,5
111,1.0,-113.0,4
111,1.0,-111.5,1
111,1.0,-111.0,0
111,0.0,-3.5,7
111,0.0,-4.5,9
111,0.0,-4.5,9
111,0.0,-4.5,9
111,0.0,-5.0,10
111,1.0,-111.5,1
111,0.0,-5.0,10
111,1.0,-115.0,8
111,0.0,-5.0,10
111,0.0,-5.0,10
111,0.0,-4.5,9
alpha,leakage,utility,mask_size
112,1.0,-117.0,10
112,0.0,-5.0,10
112,1.0,-117.0,10
112,1.0,-117.0,10
112,1.0,-117.0,10
112,1.0,-115.5,7
112,0.0,-5.0,10
112,1.0,-117.0,10
112,1.0,-117.0,10
112,0.0,-5.0,10
112,1.0,-116.5,9
112,1.0,-117.0,10
112,1.0,-117.0,10
112,1.0,-112.5,1
112,1.0,-114.0,4
112,1.0,-117.0,10
112,1.0,-117.0,10
112,1.0,-117.0,10
112,1.0,-117.0,10
112,1.0,-116.0,8
112,1.0,-114.0,4
112,1.0,-115.0,6
112,1.0,-117.0,10
112,1.0,-117.0,10
112,1.0,-117.0,10
112,1.0,-117.0,10
112,1.0,-117.0,10
112,1.0,-116.5,9
112,1.0,-117.0,10
112,1.0,-117.0,10
112,0.0,-3.5,7
112,1.0,-113.0,2
112,0.0,-3.0,6
112,1.0,-112.0,0
112,1.0,-113.0,2
112,0.0,-3.5,7
112,0.0,-2.0,4
112,0.0,-2.5,5
112,9.999778782798785e-13,-2.5000000001119975,5
112,0.0,-3.5,7
112,0.0,-4.5,9
112,0.0,-4.5,9
112,0.0,-4.5,9
112,0.0,-3.5,7
112,0.0,-4.5,9
112,0.0,-3.0,6
112,0.0,-5.0,10
112,0.0,-5.0,10
112,0.0,-4.5,9
112,1.0,-115.5,7
alpha,leakage,utility,mask_size
113,1.0,-118.0,10
113,1.0,-116.5,7
113,0.0,-5.0,10
113,1.0,-116.0,6
113,1.0,-118.0,10
113,1.0,-118.0,10
113,1.0,-118.0,10
113,0.0,-5.0,10
113,1.0,-118.0,10
113,1.0,-116.0,6
113,1.0,-118.0,10
113,1.0,-118.0,10
113,1.0,-118.0,10
113,1.0,-118.0,10
113,1.0,-116.0,6
113,1.0,-118.0,10
113,1.0,-117.5,9
113,1.0,-118.0,10
113,1.0,-118.0,10
113,1.0,-118.0,10
113,1.0,-118.0,10
113,1.0,-114.5,3
113,1.0,-118.0,10
113,1.0,-118.0,10
113,1.0,-118.0,10
113,1.0,-118.0,10
113,1.0,-118.0,10
113,1.0,-118.0,10
113,1.0,-118.0,10
113,1.0,-118.0,10
113,1.999955756559757e-12,-2.5000000002259952,5
113,1.0,-114.5,3
113,0.0,-3.0,6
113,1.0,-114.0,2
113,9.999778782798785e-13,-2.0000000001129976,4
113,0.0,-3.5,7
113,0.0,-3.0,6
113,0.0,-2.5,5
113,0.0,-3.5,7
113,9.999778782798785e-13,-2.0000000001129976,4
113,0.0,-4.0,8
113,0.0,-5.0,10
113,0.0,-4.5,9
113,1.0,-115.0,4
113,0.0,-5.0,10
113,0.0,-5.0,10
113,1.0,-113.0,0
113,1.0,-113.5,1
113,0.0,-3.0,6
113,1.0,-113.5,1
alpha,leakage,utility,mask_size
114,1.0,-119.0,10
114,1.0,-119.0,10
114,1.0,-119.0,10
114,0.0,-5.0,10
114,0.0,-5.0,10
114,1.0,-119.0,10
114,0.0,-5.0,10
114,1.0,-119.0,10
114,1.0,-116.5,5
114,1.0,-119.0,10
114,1.0,-118.5,9
114,1.0,-119.0,10
114,1.0,-118.0,8
114,1.0,-119.0,10
114,1.0,-117.0,6
114,1.0,-119.0,10
114,1.0,-119.0,10
114,1.0,-119.0,10
114,1.0,-119.0,10
114,1.0,-119.0,10
114,1.0,-116.5,5
114,1.0,-119.0,10
114,1.0,-119.0,10
114,1.0,-119.0,10
114,1.0,-119.0,10
114,1.0,-119.0,10
114,1.0,-115.5,3
114,1.0,-119.0,10
114,1.0,-119.0,10
114,1.0,-116.5,5
114,9.999778782798785e-13,-2.5000000001139977,5
114,1.0,-114.5,1
114,1.0,-115.5,3
114,9.999778782798785e-13,-2.5000000001139977,5
114,1.0,-115.0,2
114,0.0,-3.0,6
114,1.0,-115.0,2
114,0.0,-3.0,6
114,0.0,-3.5,7
114,0.0,-3.5,7
114,0.0,-4.5,9
114,0.0,-4.5,9
114,0.0,-4.0,8
114,0.0,-3.5,7
114,0.0,-2.5,5
114,1.0,-114.5,1
114,0.0,-4.0,8
114,0.0,-4.5,9
114,1.0,-115.5,3
114,0.0,-4.0,8
alpha,leakage,utility,mask_size
115,0.0,-5.0,10
115,0.0,-5.0,10
115,1.0,-119.0,8
115,1.0,-115.5,1
115,1.0,-120.0,10
115,0.0,-4.5,9
115,0.0,-5.0,10
115,1.0,-119.5,9
115,0.0,-5.0,10
115,1.0,-119.0,8
115,1.0,-119.0,8
115,1.0,-120.0,10
115,1.0,-120.0,10
115,1.0,-119.0,8
115,1.0,-119.5,9
115,1.0,-120.0,10
115,1.0,-119.0,8
115,1.0,-119.5,9
115,1.0,-119.0,8
115,1.0,-120.0,10
115,1.0,-120.0,10
115,1.0,-120.0,10
115,1.0,-120.0,10
115,1.0,-118.0,6
115,1.0,-120.0,10
115,1.0,-120.0,10
115,1.0,-120.0,10
115,1.0,-120.0,10
115,1.0,-120.0,10
115,1.0,-120.0,10
115,0.0,-2.5,5
115,9.999778782798785e-13,-2.0000000001149973,4
115,1.0,-115.0,0
115,0.0,-3.0,6
115,0.0,-3.5,7
115,1.0,-116.5,3
