beta,leakage,utility,mask_size
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
27.5,1.0,-0.5,0
beta,leakage,utility,mask_size
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
28.0,1.0,-0.5,0
