method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cellsmarginal_em,adult,education,0.03307700157165527,0.003965854644775391,0.026684999465942383,0.0024261474609375,0.49122554744404323,Unnamed: 21,-1000.0,7,0,2858,12,epsilon_m,L0
marginal_em,adult,education,0.0324947834014892,0.0009458065032958,0.0289380550384521,0.0026109218597412,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0320489406585693,0.0009448528289794,0.0284070968627929,0.0026969909667968,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.03410005569458,0.0009593963623046,0.0294878482818603,0.003652811050415,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0395917892456054,0.0009598731994628,0.0359580516815185,0.002673864364624,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0307960510253906,0.0009448528289794,0.0275051593780517,0.0023460388183593,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0311503410339355,0.0009191036224365,0.0273330211639404,0.0028982162475585,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0318658351898193,0.0009200572967529,0.0278530120849609,0.0030927658081054,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0321869850158691,0.0009102821350097,0.0277137756347656,0.0035629272460937,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0315659046173095,0.00108003616333,0.0282320976257324,0.002253770828247,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0312967300415039,0.0009961128234863,0.0277907848358154,0.0025098323822021,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0477662086486816,0.000964879989624,0.0292332172393798,0.0175681114196777,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0335280895233154,0.001033067703247,0.029987096786499,0.0025079250335693,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0314583778381347,0.0009782314300537,0.0278379917144775,0.0026421546936035,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0316617488861084,0.0009799003601074,0.0279979705810546,0.0026838779449462,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0330667495727539,0.0009467601776123,0.0275731086730957,0.0045468807220458,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0326988697052001,0.0009326934814453,0.0284662246704101,0.0032999515533447,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0317583084106445,0.0010042190551757,0.0280780792236328,0.0026760101318359,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0322058200836181,0.0010790824890136,0.0282468795776367,0.0028798580169677,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0325181484222412,0.0010087490081787,0.0280582904815673,0.0034511089324951,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0316324234008789,0.0009622573852539,0.0274899005889892,0.0031802654266357,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0392470359802246,0.0009150505065917,0.0352849960327148,0.0030469894409179,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0315170288085937,0.0009331703186035,0.0281050205230712,0.0024788379669189,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0318069458007812,0.0009341239929199,0.0278167724609375,0.0030560493469238,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0310943126678466,0.0009322166442871,0.0274209976196289,0.0027410984039306,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0318949222564697,0.0009379386901855,0.0275540351867675,0.0034029483795166,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.031451940536499,0.0009200572967529,0.0276548862457275,0.0028769969940185,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0329909324645996,0.0009160041809082,0.0276708602905273,0.004404067993164,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0319457054138183,0.0009169578552246,0.027803897857666,0.0032248497009277,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0318279266357421,0.0010359287261962,0.0277931690216064,0.0029988288879394,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0309638977050781,0.0009152889251708,0.027477741241455,0.0025708675384521,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0320520401000976,0.0009880065917968,0.0277669429779052,0.0032970905303955,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0320601463317871,0.0009689331054687,0.0277340412139892,0.0033571720123291,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0311222076416015,0.000931978225708,0.0274629592895507,0.0027272701263427,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0318496227264404,0.0009138584136962,0.0278248786926269,0.0031108856201171,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0309138298034667,0.000978946685791,0.0273730754852294,0.0025618076324462,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0319874286651611,0.0009841918945312,0.0273389816284179,0.0036642551422119,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0437080860137939,0.0009469985961914,0.0389080047607421,0.0038530826568603,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0327239036560058,0.0009479522705078,0.0284299850463867,0.0033459663391113,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0319080352783203,0.0009999275207519,0.0280759334564209,0.0028321743011474,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0337345600128173,0.0010521411895751,0.0284490585327148,0.0042333602905273,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.032637596130371,0.0009746551513671,0.0281200408935546,0.0035429000854492,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0330555438995361,0.0010318756103515,0.0284948348999023,0.0035288333892822,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0318031311035156,0.0010101795196533,0.0281369686126709,0.0026559829711914,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0328590869903564,0.0009520053863525,0.028282880783081,0.0036242008209228,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0316359996795654,0.0009429454803466,0.0281660556793212,0.0025269985198974,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0311579704284667,0.0009548664093017,0.0277440547943115,0.0024590492248535,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0320277214050293,0.0009441375732421,0.0275919437408447,0.0034916400909423,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0313112735748291,0.0009922981262207,0.0277409553527832,0.0025780200958251,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0325028896331787,0.0009739398956298,0.0283911228179931,0.0031378269195556,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0314555168151855,0.0009567737579345,0.0277299880981445,0.0027687549591064,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0322468280792236,0.0010011196136474,0.0283398628234863,0.0029058456420898,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0319371223449707,0.000967264175415,0.0279707908630371,0.0029990673065185,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0314860343933105,0.0009388923645019,0.0275070667266845,0.003040075302124,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.038909912109375,0.0009636878967285,0.0352382659912109,0.0027079582214355,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0315818786621093,0.0009539127349853,0.0273699760437011,0.0032579898834228,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0321784019470214,0.0010299682617187,0.0277602672576904,0.0033881664276123,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0312697887420654,0.0009279251098632,0.0276899337768554,0.0026519298553466,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0304639339447021,0.0009241104125976,0.0273399353027343,0.0021998882293701,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0328083038330078,0.0009381771087646,0.0279798507690429,0.0038902759552001,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0314147472381591,0.0009119510650634,0.0276358127593994,0.0028669834136962,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0311911106109619,0.000953197479248,0.0278787612915039,0.0023591518402099,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0309669971466064,0.0009500980377197,0.0274810791015625,0.0025358200073242,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0310897827148437,0.0009651184082031,0.0276918411254882,0.0024328231811523,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.031480073928833,0.0009357929229736,0.0279071331024169,0.0026371479034423,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0318124294281005,0.0009582042694091,0.0278370380401611,0.0030171871185302,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.032031774520874,0.0011277198791503,0.028243064880371,0.0026609897613525,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0322389602661132,0.0009670257568359,0.028221845626831,0.0030500888824462,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0311441421508789,0.0009419918060302,0.0274131298065185,0.00278902053833,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0316312313079834,0.0009562969207763,0.0277457237243652,0.0029292106628417,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0407249927520751,0.0009419918060302,0.035891056060791,0.0038919448852539,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0321202278137207,0.0009739398956298,0.0278890132904052,0.0032572746276855,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0322821140289306,0.0009560585021972,0.0278689861297607,0.0034570693969726,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0321810245513916,0.0009310245513916,0.0275909900665283,0.0036590099334716,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0331120491027832,0.0009310245513916,0.0285580158233642,0.0036230087280273,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0320889949798584,0.000978946685791,0.0283732414245605,0.0027368068695068,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0311310291290283,0.0009160041809082,0.0275130271911621,0.002701997756958,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0319809913635253,0.0009620189666748,0.0277528762817382,0.0032660961151123,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0317113399505615,0.0011708736419677,0.028024673461914,0.0025157928466796,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0319840908050537,0.0009820461273193,0.0278129577636718,0.0031890869140625,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.03090500831604,0.0009698867797851,0.0273511409759521,0.0025839805603027,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0315580368041992,0.0009558200836181,0.0279030799865722,0.0026991367340087,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0316982269287109,0.0009489059448242,0.027494192123413,0.0032551288604736,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0321822166442871,0.0009291172027587,0.027972936630249,0.0032801628112792,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0322768688201904,0.0009889602661132,0.0277628898620605,0.0035250186920166,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.032123327255249,0.000946044921875,0.027534008026123,0.0036432743072509,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0311172008514404,0.0009500980377197,0.0275499820709228,0.0026171207427978,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0413949489593505,0.0009698867797851,0.0361459255218505,0.0042791366577148,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0317568778991699,0.0009198188781738,0.0273411273956298,0.0034959316253662,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.03114914894104,0.0009667873382568,0.0273191928863525,0.0028631687164306,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,10.0,0.05
marginal_em,adult,education,0.0428597927093505,0.001345157623291,0.0390489101409912,0.0024657249450683,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0305609703063964,0.0009348392486572,0.0276410579681396,0.0019850730895996,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0304179191589355,0.0010128021240234,0.0275862216949462,0.0018188953399658,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0306963920593261,0.0008912086486816,0.0273160934448242,0.0024890899658203,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0306780338287353,0.000823974609375,0.0271821022033691,0.0026719570159912,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0312824249267578,0.0008971691131591,0.0276620388031005,0.002723217010498,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.030848741531372,0.0008988380432128,0.0273170471191406,0.0026328563690185,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0327157974243164,0.0009379386901855,0.0284349918365478,0.003342866897583,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0326159000396728,0.0010590553283691,0.0281898975372314,0.0033669471740722,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0321135520935058,0.0009570121765136,0.0279228687286376,0.0032336711883544,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0320823192596435,0.0009572505950927,0.0279228687286376,0.003202199935913,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0318479537963867,0.0009450912475585,0.0279090404510498,0.0029938220977783,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0309469699859619,0.000903844833374,0.0273411273956298,0.002701997756958,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0324046611785888,0.0009479522705078,0.0277838706970214,0.0036728382110595,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0319821834564209,0.0009682178497314,0.0279340744018554,0.0030798912048339,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.032505989074707,0.0009419918060302,0.0282740592956542,0.0032899379730224,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0308222770690917,0.0009500980377197,0.0276131629943847,0.0022590160369873,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0394952297210693,0.0009169578552246,0.0354020595550537,0.003176212310791,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0317053794860839,0.0009331703186035,0.0275001525878906,0.0032720565795898,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0318806171417236,0.0009527206420898,0.027688980102539,0.0032389163970947,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0321826934814453,0.0009169578552246,0.0279097557067871,0.0033559799194335,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.031653881072998,0.0009219646453857,0.0275619029998779,0.0031700134277343,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0311164855957031,0.0009222030639648,0.0274500846862792,0.0027441978454589,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0315070152282714,0.0009150505065917,0.0280308723449707,0.0025610923767089,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0318419933319091,0.0009238719940185,0.0279591083526611,0.0029590129852294,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0315608978271484,0.000964879989624,0.0278489589691162,0.0027470588684082,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0317912101745605,0.0009739398956298,0.027886152267456,0.0029311180114746,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0316157341003418,0.0010337829589843,0.0282957553863525,0.0022861957550048,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0314671993255615,0.0009360313415527,0.0278260707855224,0.0027050971984863,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.032656192779541,0.0009717941284179,0.0279982089996337,0.0036861896514892,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0320105552673339,0.0009987354278564,0.0283710956573486,0.0026407241821289,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0319209098815918,0.0009238719940185,0.0276291370391845,0.0033679008483886,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.030998945236206,0.0009350776672363,0.027580976486206,0.0024828910827636,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0313458442687988,0.0009539127349853,0.0275311470031738,0.0028607845306396,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.039496898651123,0.0009307861328125,0.0354712009429931,0.0030949115753173,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.03240966796875,0.0009050369262695,0.0275838375091552,0.0039207935333251,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0315780639648437,0.0009450912475585,0.0274209976196289,0.0032119750976562,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0318872928619384,0.0009150505065917,0.0275080204010009,0.0034642219543457,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0329289436340332,0.0009388923645019,0.0290291309356689,0.0029609203338623,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0312190055847167,0.0009419918060302,0.0276119709014892,0.0026650428771972,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0312371253967285,0.0009479522705078,0.027238130569458,0.0030510425567626,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0311908721923828,0.000925064086914,0.0274989604949951,0.0027668476104736,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0318870544433593,0.000950813293457,0.0275592803955078,0.0033769607543945,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.031275987625122,0.0009558200836181,0.0274910926818847,0.0028290748596191,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0323259830474853,0.0009350776672363,0.0279159545898437,0.0034749507904052,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0323221683502197,0.0009102821350097,0.027717113494873,0.0036947727203369,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0312128067016601,0.0009357929229736,0.0275161266326904,0.002760887145996,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0312566757202148,0.0009348392486572,0.027778148651123,0.0025436878204345,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0324921607971191,0.000917911529541,0.0281901359558105,0.0033841133117675,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0319631099700927,0.0009551048278808,0.0273690223693847,0.0036389827728271,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0395920276641845,0.0008938312530517,0.0357100963592529,0.0029881000518798,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0313549041748046,0.0009059906005859,0.0274288654327392,0.0030200481414794,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0317418575286865,0.0009527206420898,0.0273382663726806,0.003450870513916,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0322098731994628,0.0009839534759521,0.0276460647583007,0.0035798549652099,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0315508842468261,0.000943899154663,0.0273280143737792,0.0032789707183837,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0318057537078857,0.000946044921875,0.0275299549102783,0.0033297538757324,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.031797170639038,0.001011848449707,0.0280032157897949,0.0027821063995361,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0311319828033447,0.0009279251098632,0.027472972869873,0.0027310848236083,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0307180881500244,0.0009269714355468,0.0273771286010742,0.0024139881134033,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0316669940948486,0.0009217262268066,0.027684211730957,0.0030610561370849,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0314548015594482,0.0009398460388183,0.0274291038513183,0.0030858516693115,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
marginal_em,adult,education,0.0317499637603759,0.0009820461273193,0.0274107456207275,0.0033571720123291,0.0039765051314718,,-6.0,7,6,2858,12,,,,,,,,,,,,,,2.5,0.025
