method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cellsmarginal_em,airport,continent,0.004175901412963867,0.0003466606140136719,0.0006783008575439453,0.00315093994140625,0.024793890495394266,Unnamed: 21,-3.0,2,3,458,6,epsilon_m,L0
marginal_em,airport,continent,0.0038971900939941,0.0005478858947753,0.0008821487426757,0.0024671554565429,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0036027431488037,0.0004639625549316,0.0005640983581542,0.0025746822357177,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0035171508789062,0.0003228187561035,0.0004220008850097,0.0027723312377929,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0045061111450195,0.0007410049438476,0.0008981227874755,0.0028669834136962,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0063028335571289,0.0004410743713378,0.0007967948913574,0.0050649642944335,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.003925085067749,0.0003199577331542,0.0003981590270996,0.0032069683074951,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0039381980895996,0.0005481243133544,0.000831127166748,0.002558946609497,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0033860206604003,0.0004441738128662,0.0005428791046142,0.0023989677429199,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0031356811523437,0.0004489421844482,0.0005519390106201,0.0021347999572753,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0031960010528564,0.0003340244293212,0.0004010200500488,0.0024609565734863,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0056967735290527,0.0005788803100585,0.0007998943328857,0.0043179988861083,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0034732818603515,0.0004451274871826,0.0006341934204101,0.0023939609527587,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0033063888549804,0.0003252029418945,0.000460147857666,0.0025210380554199,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0038471221923828,0.0003759860992431,0.0005421638488769,0.0029289722442626,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0042638778686523,0.0006530284881591,0.0005619525909423,0.0030488967895507,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0032477378845214,0.0003209114074707,0.0004158020019531,0.0025110244750976,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0030379295349121,0.0003206729888916,0.0004012584686279,0.0023159980773925,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0035600662231445,0.0003201961517333,0.0005309581756591,0.0027089118957519,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0038976669311523,0.0005457401275634,0.0006821155548095,0.0026698112487792,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0029501914978027,0.0003161430358886,0.0004048347473144,0.0022292137145996,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0033693313598632,0.0003261566162109,0.0004501342773437,0.0025930404663085,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0061941146850585,0.000472068786621,0.0007131099700927,0.0050089359283447,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0031838417053222,0.0003809928894042,0.000483751296997,0.0023190975189208,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0032691955566406,0.0003879070281982,0.000493049621582,0.0023882389068603,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0044319629669189,0.0007550716400146,0.0005848407745361,0.0030920505523681,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0046591758728027,0.0003960132598876,0.0004990100860595,0.0037641525268554,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0042128562927246,0.0004830360412597,0.0004968643188476,0.0032329559326171,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0059399604797363,0.0003809928894042,0.0004661083221435,0.0050928592681884,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.002608299255371,0.0002112388610839,0.0002689361572265,0.0021281242370605,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0058362483978271,0.0003280639648437,0.0005240440368652,0.0049841403961181,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.003587007522583,0.0003571510314941,0.0009658336639404,0.0022640228271484,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0023920536041259,0.0001862049102783,0.0002338886260986,0.001971960067749,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0024561882019042,0.0001709461212158,0.0002212524414062,0.0020639896392822,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0036139488220214,0.0003666877746582,0.0005621910095214,0.0026850700378417,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0063252449035644,0.0003421306610107,0.0006589889526367,0.0053241252899169,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0034091472625732,0.0003199577331542,0.0005402565002441,0.0025489330291748,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0029652118682861,0.0002110004425048,0.0002591609954833,0.0024950504302978,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0035929679870605,0.0003409385681152,0.0005338191986083,0.0027182102203369,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0039103031158447,0.0003058910369873,0.0004191398620605,0.0031852722167968,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0042746067047119,0.0004239082336425,0.0006139278411865,0.0032367706298828,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.006011962890625,0.0004339218139648,0.0006771087646484,0.0049009323120117,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0062379837036132,0.0015020370483398,0.0011000633239746,0.0036358833312988,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0039381980895996,0.0003631114959716,0.000554084777832,0.0030210018157958,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0034217834472656,0.0003209114074707,0.0005409717559814,0.0025599002838134,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0045962333679199,0.0005269050598144,0.0006031990051269,0.0034661293029785,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.003838300704956,0.0004148483276367,0.0006818771362304,0.0027415752410888,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0061137676239013,0.0003390312194824,0.0006537437438964,0.0051209926605224,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.003911018371582,0.0003809928894042,0.0006420612335205,0.0028879642486572,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0036408901214599,0.0003948211669921,0.0006179809570312,0.0026280879974365,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0036530494689941,0.0003619194030761,0.0005571842193603,0.0027339458465576,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0061309337615966,0.0006968975067138,0.0007972717285156,0.0046367645263671,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0040466785430908,0.0004708766937255,0.0006897449493408,0.0028860569000244,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0035321712493896,0.0003631114959716,0.000568151473999,0.0026009082794189,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0036580562591552,0.0003561973571777,0.0006270408630371,0.0026748180389404,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0036699771881103,0.0003139972686767,0.0004889965057373,0.0028669834136962,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0044889450073242,0.0004739761352539,0.0005459785461425,0.0034689903259277,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0046977996826171,0.0004298686981201,0.000565767288208,0.003702163696289,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0058178901672363,0.0005109310150146,0.0007297992706298,0.0045771598815917,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0048029422760009,0.0003488063812255,0.0004820823669433,0.003972053527832,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.006753921508789,0.0004661083221435,0.0007169246673583,0.0055708885192871,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0044236183166503,0.0003597736358642,0.000518798828125,0.0035450458526611,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0050873756408691,0.0005991458892822,0.0007810592651367,0.0037071704864501,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0031979084014892,0.0003919601440429,0.0004138946533203,0.0023920536041259,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0052118301391601,0.0005280971527099,0.0010168552398681,0.003666877746582,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0069279670715332,0.0006778240203857,0.0040099620819091,0.0022401809692382,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.004288911819458,0.0003278255462646,0.0004820823669433,0.00347900390625,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0039708614349365,0.0003340244293212,0.0004549026489257,0.0031819343566894,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0039708614349365,0.000364065170288,0.0005378723144531,0.0030689239501953,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0055928230285644,0.0003807544708251,0.0005350112915039,0.0046770572662353,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0044598579406738,0.0007297992706298,0.000925064086914,0.0028049945831298,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0049669742584228,0.0004229545593261,0.0005958080291748,0.0039482116699218,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0046882629394531,0.0005428791046142,0.0009050369262695,0.0032403469085693,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0047681331634521,0.0005402565002441,0.0005948543548583,0.0036330223083496,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.1
marginal_em,airport,continent,0.0045108795166015,0.000748872756958,0.0009582042694091,0.0028038024902343,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0037600994110107,0.0003581047058105,0.0005440711975097,0.0028579235076904,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0042922496795654,0.0003731250762939,0.0005049705505371,0.0034141540527343,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0047888755798339,0.0006089210510253,0.0009131431579589,0.0032668113708496,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0043163299560546,0.0005161762237548,0.0006189346313476,0.0031812191009521,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0047118663787841,0.0003547668457031,0.000525951385498,0.003831148147583,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0036649703979492,0.0003349781036376,0.0004839897155761,0.0028460025787353,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0035748481750488,0.0003349781036376,0.0005609989166259,0.0026788711547851,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0031418800354003,0.0001988410949707,0.0002450942993164,0.0026979446411132,0.2380729573427259,,-1.0,2,1,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0048978328704833,0.0003859996795654,0.0005538463592529,0.003957986831665,0.2380729573427259,,-1.0,2,1,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0023975372314453,0.0001971721649169,0.0002491474151611,0.0019512176513671,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.003375768661499,0.0001857280731201,0.0002450942993164,0.0029449462890625,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0031430721282958,0.0001800060272216,0.0002341270446777,0.0027289390563964,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0031690597534179,0.0003349781036376,0.0004539489746093,0.0023801326751708,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0034511089324951,0.0004200935363769,0.0007059574127197,0.0023250579833984,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0036711692810058,0.0003588199615478,0.0007131099700927,0.0025992393493652,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0238592624664306,0.0003449916839599,0.0004091262817382,0.0231051445007324,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.002922773361206,0.0003101825714111,0.0004487037658691,0.0021638870239257,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0037808418273925,0.0005812644958496,0.0008137226104736,0.0023858547210693,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0035419464111328,0.0005559921264648,0.0006709098815917,0.0023150444030761,0.0,,-4.0,2,4,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0042023658752441,0.0004265308380126,0.0006210803985595,0.0031547546386718,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0042400360107421,0.0003659725189208,0.0006101131439208,0.0032639503479003,0.2380729573427259,,-1.0,2,1,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0043370723724365,0.000486135482788,0.0006740093231201,0.0031769275665283,0.2380729573427259,,-1.0,2,1,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0045931339263916,0.0004351139068603,0.0009639263153076,0.0031940937042236,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0068070888519287,0.0004420280456542,0.0005700588226318,0.0057950019836425,0.2380729573427259,,-1.0,2,1,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0081188678741455,0.0007266998291015,0.0037341117858886,0.0036580562591552,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0051908493041992,0.0006318092346191,0.0007972717285156,0.0037617683410644,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0048658847808837,0.0004420280456542,0.0007328987121582,0.0036909580230712,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0068652629852294,0.0005319118499755,0.0031092166900634,0.0032241344451904,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0048058032989501,0.000403881072998,0.0005409717559814,0.0038609504699707,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0047230720520019,0.0003776550292968,0.0006062984466552,0.0037391185760498,0.2380729573427259,,-1.0,2,1,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0047516822814941,0.0003700256347656,0.0005028247833251,0.0038788318634033,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0057051181793212,0.0005052089691162,0.0006799697875976,0.0045199394226074,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0051441192626953,0.0005099773406982,0.0005981922149658,0.0040359497070312,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0052826404571533,0.0004658699035644,0.0005948543548583,0.0042219161987304,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0052342414855957,0.0005600452423095,0.0005939006805419,0.0040802955627441,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0049889087677001,0.0006442070007324,0.0010957717895507,0.0032489299774169,0.0247938904953942,,-3.0,2,3,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0046284198760986,0.0003488063812255,0.0006468296051025,0.0036327838897705,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.004239797592163,0.0003421306610107,0.0005350112915039,0.0033626556396484,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0043227672576904,0.0003778934478759,0.0004589557647705,0.0034859180450439,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0033161640167236,0.0002150535583496,0.000256061553955,0.0028450489044189,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0039551258087158,0.0003378391265869,0.0005381107330322,0.0030791759490966,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.004678726196289,0.0003647804260253,0.0005149841308593,0.0037989616394042,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0032975673675537,0.0003597736358642,0.0005881786346435,0.0023496150970458,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0028595924377441,0.0001749992370605,0.0002138614654541,0.0024707317352294,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0039288997650146,0.0003459453582763,0.000586986541748,0.0029959678649902,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0032160282135009,0.0003588199615478,0.0006341934204101,0.0022230148315429,0.2380729573427259,,-1.0,2,1,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0027332305908203,0.0002110004425048,0.0002601146697998,0.0022621154785156,0.2380729573427259,,-1.0,2,1,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0043244361877441,0.0004010200500488,0.0009961128234863,0.0029273033142089,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0049521923065185,0.0003819465637207,0.0006642341613769,0.0039060115814208,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0037341117858886,0.0003697872161865,0.0005300045013427,0.0028343200683593,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0037178993225097,0.0006008148193359,0.0006191730499267,0.002497911453247,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.004580020904541,0.0006139278411865,0.0007379055023193,0.0032281875610351,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0044670104980468,0.0005109310150146,0.0006799697875976,0.0032761096954345,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0062217712402343,0.0006749629974365,0.001011848449707,0.0045349597930908,0.2380729573427259,,-1.0,2,1,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0046999454498291,0.0004589557647705,0.0006070137023925,0.003633975982666,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0055453777313232,0.0005240440368652,0.0008320808410644,0.0041892528533935,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0040569305419921,0.0003707408905029,0.0006022453308105,0.0030839443206787,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0038647651672363,0.0003719329833984,0.000720739364624,0.0027720928192138,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0054478645324707,0.0004310607910156,0.0007030963897705,0.0043137073516845,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0048449039459228,0.000528335571289,0.0005388259887695,0.0037777423858642,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0032482147216796,0.0003230571746826,0.000472068786621,0.0024530887603759,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0040700435638427,0.0003349781036376,0.0005319118499755,0.0032031536102294,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.004180908203125,0.0003509521484375,0.0006079673767089,0.0032219886779785,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0036957263946533,0.0003309249877929,0.0007128715515136,0.0026519298553466,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0032780170440673,0.0003769397735595,0.000493049621582,0.0024080276489257,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0051100254058837,0.000324010848999,0.000464916229248,0.0043210983276367,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0056979656219482,0.0004220008850097,0.0006709098815917,0.0046050548553466,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0051550865173339,0.0004148483276367,0.0006952285766601,0.0040450096130371,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0039451122283935,0.0004668235778808,0.0006420612335205,0.0028362274169921,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0045912265777587,0.000472068786621,0.0005910396575927,0.0035281181335449,0.0359252466076863,,-2.0,2,2,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0028712749481201,0.0005168914794921,0.0004401206970214,0.0019142627716064,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0037591457366943,0.0003659725189208,0.0005571842193603,0.002835988998413,0.2380729573427259,,-1.0,2,1,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0046510696411132,0.0003688335418701,0.000568151473999,0.0037140846252441,0.2380729573427259,,-1.0,2,1,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0042581558227539,0.0003490447998046,0.0005290508270263,0.0033800601959228,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0054070949554443,0.0004899501800537,0.000986099243164,0.0039310455322265,0.2380729573427259,,-1.0,2,1,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0041220188140869,0.0003337860107421,0.0005812644958496,0.0032069683074951,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
marginal_em,airport,continent,0.0041961669921875,0.0006208419799804,0.0008642673492431,0.0027110576629638,0.4983090805336176,,-0.0,2,0,458,6,,,,,,,,,,,,,,0.5,0.5
