method,dataset,target_attribute,total_time,init_time,model_time,del_time,leakage,baseline_leakage_empty_mask,utility,total_paths,mask_size,model_size,num_instantiated_cellsdel2ph,airport,continent,0.007638216018676758,0.0052280426025390625,0.0008392333984375,0.0015709400177001953,0.024793890495394266,0.49830908053361767,-3.0,4,3,4356,6,epsilon_m,L0
del2ph,airport,continent,0.0018208026885986,0.0,0.0001149177551269,0.0017058849334716,0.0360790473597515,0.4983090805336176,-4.0,12,4,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0014851093292236,0.0,6.103515625e-05,0.0014240741729736,0.0247938904953942,0.4983090805336176,-4.0,7,4,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0017280578613281,0.0,0.0001118183135986,0.0016162395477294,0.0433214548924665,0.4983090805336176,-4.0,12,4,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0017158985137939,0.0,0.0002338886260986,0.0014820098876953,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0015602111816406,0.0,7.224082946777344e-05,0.0014879703521728,0.0359252466076863,0.4983090805336176,-2.0,3,2,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0014467239379882,0.0,0.0001196861267089,0.0013270378112792,0.0247938904953942,0.4983090805336176,-4.0,7,4,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.001758337020874,0.0,6.127357482910156e-05,0.0016970634460449,0.0,0.4983090805336176,-4.0,-1,4,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0018622875213623,0.0,3.719329833984375e-05,0.0018250942230224,0.0359252466076863,0.4983090805336176,-3.0,6,3,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0023798942565917,0.0,0.0001428127288818,0.0022370815277099,0.0359252466076863,0.4983090805336176,-3.0,6,3,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0030949115753173,0.0,0.0002129077911376,0.0028820037841796,0.0,0.4983090805336176,-6.0,-1,6,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0021867752075195,0.0,0.0002100467681884,0.001976728439331,0.0,0.4983090805336176,-6.0,-1,6,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0025882720947265,0.0,0.0002050399780273,0.0023832321166992,0.0359252466076863,0.4983090805336176,-4.0,12,4,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0030109882354736,0.0,0.0001940727233886,0.0028169155120849,0.0,0.4983090805336176,-5.0,-1,5,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0030057430267333,0.0,0.0002377033233642,0.0027680397033691,0.0359252466076863,0.4983090805336176,-4.0,12,4,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0042150020599365,0.0,0.0002260208129882,0.0039889812469482,0.0,0.4983090805336176,-4.0,-1,4,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.003580093383789,0.0,0.0002410411834716,0.0033390522003173,0.0359252466076863,0.4983090805336176,-3.0,6,3,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0035853385925292,0.0,0.0002200603485107,0.0033652782440185,0.0359252466076863,0.4983090805336176,-3.0,6,3,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.00346040725708,0.0,0.0002651214599609,0.0031952857971191,0.0247938904953942,0.4983090805336176,-4.0,7,4,4356,6,,,,,,,,,,,,,,0.1,0.1
del2ph,airport,continent,0.0024771690368652,0.0,0.0001752376556396,0.0023019313812255,0.0360790473597515,0.4983090805336176,-4.0,12,4,4356,6,,,,,,,,,,,,,,0.1,0.1
